prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,46,8, text,16.62936782836914,mue,0.00021476733672898263, Morm,0.00014909780293237418,roti,0.00011329086555633694, lin,0.00010780642332974821,347,0.00010465703962836415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993103805318242
pos,orig,46,9,.,16.671262741088867,abel,0.00015012793301139027, adulthood,0.00011252483091084287,opes,0.00010848228703252971, Wings,0.00010045560338767245,jos,9.969349775929004e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994287158478983
pos,orig,46,10, The,16.672386169433594, Polic,0.000156207344844006, Gow,0.00014917318185325712, Mant,0.00013750277867075056, delic,0.00013041099009569734,mant,0.00013008523092139512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992966204736149
pos,orig,46,11, capital,16.690927505493164,alc,9.188200783682987e-05, writ,9.01817693375051e-05, Gron,9.01321618584916e-05,nect,8.423230610787868e-05,mer,8.23860100354068e-05, (*((,7.981959788594395e-05,cpy,7.822129555279389e-05,leaf,7.771376112941653e-05, Grim,7.66758676036261e-05, commun,7.622098200954497e-05,startup,7.435270526912063e-05,ONO,7.154506602091715e-05, wir,7.133244071155787e-05,uby,7.033088331809267e-05, Ups,6.803416908951476e-05,uky,6.78328942740336e-05, Brom,6.756121729267761e-05, brom,6.620995554840192e-05, تت,6.514796405099332e-05, Ala,6.503146869363263e-05,0.9984851554763736
pos,orig,46,12, of,16.743358612060547,-addons,0.00012041316949762404,ВС,0.00011063071724493057,/loose,0.00010157372162211686,luet,9.317570948041975e-05, Brom,8.857533248374239e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994856313496712
pos,orig,46,13, Germany,16.756559371948242,--,7.367161742877215e-05,-addons,7.090557483024895e-05,go,6.951107934582978e-05,engo,6.891552038723603e-05,ood,6.29784626653418e-05, Arap,6.228037818800658e-05,elige,6.182916695252061e-05,467,6.133955321274698e-05,alu,6.0667061916319653e-05,ecute,6.026455957908183e-05,लग,5.895576032344252e-05, dof,5.768288974650204e-05,/loose,5.726479139411822e-05,ungle,5.593978494289331e-05,zung,5.585257531492971e-05, Girlfriend,5.561696525546722e-05,avid,5.5377699027303606e-05,ульт,5.4223317420110106e-05, sup,5.289298132993281e-05,hx,5.2485880587482825e-05,0.9987913443801517
pos,orig,46,14, is,16.82085609436035,蛛,6.925041088834405e-05, BBB,6.564054638147354e-05,ollah,5.50394797755871e-05,xac,5.463449269882403e-05, �,5.227499423199333e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997031600760238
pos,orig,46,15, called,16.74867057800293, sunset,0.00010769701475510374,elry,7.225777517305687e-05,ipes,7.214347715489566e-05, kale,7.017282769083977e-05,apore,6.957980804145336e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996081490971847
pos,orig,46,16, simply,16.69440460205078,dialogs,0.0001170365430880338,oard,0.00011219586303923279,imax,0.00010885323717957363,ETYPE,0.00010720937279984355, claw,9.114499698625877e-05,ylon,8.95897755981423e-05,虫,8.607719064457342e-05, Pig,8.573021477786824e-05,mens,8.558583795093e-05,kul,8.542687282897532e-05,reesome,8.16337633295916e-05,ansom,8.078814425971359e-05,thouse,8.007671567611396e-05,mě,7.926102261990309e-05, Disp,7.825966167729348e-05, Vall,7.78028042986989e-05, nons,7.63695570640266e-05,mons,7.608894520672038e-05, Bien,7.485205424018204e-05, lob,7.354874833254144e-05,0.9982524686784018
pos,orig,47,0,<|begin_of_text|>,16.871719360351562,orest,7.588221342302859e-05, Doyle,4.666115273721516e-05, Ups,3.758730599656701e-05, delic,3.757328522624448e-05,ossa,3.596193346311338e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997663341091538
pos,orig,47,1,Give,16.02778434753418,аче,0.0012402328429743648,zdy,0.0006390003836713731,resse,0.0005784454988315701,FileVersion,0.0004749877261929214,olec,0.0004687790642492473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965985544840805
pos,orig,47,2, the,16.022907257080078, Wak,0.0013920242199674249,juan,0.0005793196614831686,аче,0.0005158236599527299,Wars,0.00046461381134577096,pot,0.0004584828275255859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965897358197253
pos,orig,47,3, city,16.01336097717285,ONGL,0.0010800770251080394,_compat,0.0006682381499558687, Ign,0.0006537620793096721, Arbor,0.000626989989541471, camer,0.0006128712557256222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963580615003593
pos,orig,47,4, name,16.064062118530273,ssel,0.0007915628375485539, simul,0.0005871909088455141,ights,0.00046369340270757675,Parcel,0.00043731724144890904,ilton,0.00043669185834005475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972835437511094
pos,orig,47,5, only,15.941421508789062,ssel,0.0012933530379086733,RelativeTo,0.0007886340608820319, Thy,0.0007610938046127558,_UNUSED,0.0007008022512309253,_android,0.0006803357973694801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957757810479961
pos,orig,47,6,",",15.974032402038574,celik,0.0009513289551250637, Astroph,0.0009379229741171002,琳,0.0006736841751262546,_UNUSED,0.0005950250197201967, Donne,0.000567376846447587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962746620294638
pos,orig,47,7, plain,15.973978042602539,iland,0.0012273781467229128, Westbrook,0.0010046151001006365,.workflow,0.0008376531768590212,dialogs,0.0006181715289130807,alon,0.0006166753009893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995695506746415
pos,orig,47,8, text,15.96599006652832, Ara,0.0008618347928859293, Morm,0.0008103940053842962, lin,0.0007574008777737617,mue,0.0007552035385742784,roti,0.0006254119798541069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9961897548055276
pos,orig,47,9,.,16.051332473754883,opes,0.000854361045639962,abel,0.000660457881167531,มอ,0.0005554904928430915,873,0.0005504547734744847,inker,0.0005317453178577125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968474904890172
pos,orig,47,10, The,16.041927337646484, Polic,0.0009186181705445051, Mant,0.000764505413826555, Gow,0.0007335973787121475,_CONF,0.0006486169877462089, adulthood,0.000535813975147903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963988480740227
pos,orig,47,11, capital,16.06623077392578,leaf,0.0007359238807111979,nect,0.0005552200600504875,ogne,0.0005299157346598804, writ,0.00043822528095915914,ньо,0.00038511233287863433,mer,0.00034602644154801965, Grip,0.0003418508276809007,344,0.0003381929418537766, Grim,0.0003125900402665138, (*((,0.00031183348619379103, Gron,0.00030798616353422403,alc,0.00030397099908441305,uby,0.0003013795067090541, UIApplication,0.00029679943691007793, CID,0.0002902062551584095, Ced,0.0002898013626690954,_INCREF,0.00028477911837399006,�,0.0002767733531072736,�,0.00027386011788621545,Filename,0.00027345248963683844,0.992806100170128
pos,orig,47,12, of,16.235061645507812,ВС,0.0013981254305690527,kea,0.0006115718861110508,467,0.000462140393210575,ipi,0.0003840297576971352,-addons,0.00036285558599047363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967812769464217
pos,orig,47,13, Germany,16.247488021850586,--,0.0004499762726482004,ecute,0.00043761663255281746,467,0.00035951510653831065, TE,0.000342561979778111,ungle,0.00033665334922261536, hood,0.00031004214542917907, Kah,0.0002985504688695073, bod,0.00027983583277091384,ood,0.0002685497747734189,elige,0.00026776676531881094, summ,0.000267045630607754,alu,0.00024324070545844734, sup,0.0002386545529589057, abyss,0.0002357638586545363,OAD,0.00023224703909363598,fet,0.00022535453899763525, Avatar,0.0002189877413911745, alternative,0.00020936918735969812,_pm,0.0002071638882625848, Boca,0.00020514591597020626,0.9943659586133435
pos,orig,47,14, is,16.405466079711914,OAD,0.0008869220619089901,ollah,0.0005296010640449822,utsch,0.0003015038964804262, �,0.0002565119357313961,mess,0.00025066244415938854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977747985976748
pos,orig,47,15, called,16.255538940429688, Geh,0.0005081299459561706, sunset,0.000383069331292063,apore,0.0003425887261983007, Bak,0.00028617604402825236, Bah,0.0002747568942140788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982052790583111
pos,orig,47,16, simply,16.10443687438965,mens,0.0005706856027245522, porcelain,0.0004927731351926923, Miz,0.00048339253407903016,imax,0.0004502279625739902, Jab,0.0004457342147361487,虫,0.00037172992597334087,mons,0.0003672557068057358, Pig,0.0003654654137790203,dialogs,0.00036045865272171795,ansom,0.0003563110076356679,らい,0.0003471343661658466, pig,0.0003271480672992766,mě,0.00031156608019955456,thouse,0.00031098455656319857,oard,0.0003105676732957363,indr,0.00031030006357468665,reesome,0.0003059576847590506,ARIANT,0.00030301138758659363, Md,0.000289710151264444, nons,0.0002736072929110378,0.9926459785201587
pos,orig,48,0,<|begin_of_text|>,16.871601104736328,orest,7.63796633691527e-05, Doyle,4.6766250306973234e-05, delic,3.759305036510341e-05, Ups,3.731229298864491e-05,ossa,3.5972625482827425e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997659761174873
pos,orig,48,1,Give,16.013145446777344,аче,0.0018382021225988865,zdy,0.0007000879850238562,olec,0.0006995503790676594,исс,0.0005958637921139598,resse,0.0005496104131452739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9956166853080504
pos,orig,48,2, the,16.00494384765625, Wak,0.0014440716477110982,GameManager,0.0005555299576371908,juan,0.0005041523836553097,Wars,0.00048606196651235223, Disp,0.0004619683022610843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996548215742223
pos,orig,48,3, city,16.00835418701172,ONGL,0.0011078952811658382, indent,0.0008236928842961788, camer,0.0007886138628236949, Ign,0.0006296808132901788, Lounge,0.0006043785251677036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960457386332564
pos,orig,48,4, name,16.053070068359375,ssel,0.0006427564076147974, Buch,0.0005627438658848405,lights,0.0005550024216063321, simul,0.00047909194836393, Sheridan,0.0004645504814106971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972958548751194
pos,orig,48,5, only,15.93808364868164,ssel,0.0011711136903613806, Thy,0.000832987716421485,357,0.0007895212038420141,_android,0.0007155021885409951,_UNUSED,0.0006155932205729187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958752819802612
pos,orig,48,6,",",15.969524383544922,celik,0.0012853373773396015, Astroph,0.0008546920726075768,_UNUSED,0.000685541017446667,etary,0.0006710109300911427,琳,0.0006674649775959551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958359536249191
pos,orig,48,7, plain,15.956063270568848,AEA,0.001137860701419413,iland,0.0010350828524678946,.workflow,0.0008926159935072064,oard,0.0007963511743582785, Westbrook,0.0007532883901149035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953848008881323
pos,orig,48,8, text,15.956747055053711, Morm,0.0009947429643943906, Ara,0.0009217393235303462,mue,0.0008248761878348887, tess,0.000755571760237217,unction,0.0006858792621642351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958171905018389
pos,orig,48,9,.,16.04483985900879,opes,0.0008424473344348371,873,0.0005962238064967096,มอ,0.0005747210816480219,abel,0.0005724646616727114, burge,0.0004880814522039145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969260616635438
pos,orig,48,10, The,16.04635238647461, Mant,0.0009734985651448369, Polic,0.0008858907967805862,opes,0.0007937477203086019,mant,0.000571845390368253,inker,0.0005596941336989403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962153233936988
pos,orig,48,11, capital,16.060155868530273, writ,0.0006705126143060625,ogne,0.0006480184383690357,leaf,0.0006055985577404499, Gron,0.0005943347932770848,cpy,0.00044861630885861814,nect,0.00043724977876991034,FORCE,0.00038930450682528317,344,0.0003809596528299153, (*((,0.0003755399666260928,ГО,0.0003583888756111264,alc,0.00033044381416402757,ньо,0.0003280914097558707, Grim,0.00031813402893021703, Cyr,0.0003126130613964051,_INCREF,0.00029572821222245693,alon,0.0002877892111428082,Filename,0.00028444002964533865,alue,0.00028380274306982756, Grip,0.0002780740614980459,ští,0.00027648467221297324,0.9920958752627485
pos,orig,48,12, of,16.234270095825195,ВС,0.0010918248444795609,kea,0.0009240917861461639,467,0.0004634165670722723,-addons,0.0004324397596064955,/loose,0.00037648994475603104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967117370979395
pos,orig,48,13, Germany,16.245288848876953,467,0.0006347300368361175,ecute,0.0003861827135551721, summ,0.0003376310341991484, bod,0.0003308413433842361, hood,0.0003289988380856812, Gä,0.0003231510636396706,ungle,0.00031671675969846547, sup,0.00029939322848804295,--,0.0002704469079617411, alternative,0.00025234612985514104,öst,0.0002487724123056978,ood,0.0002450747415423393,alu,0.00023982225684449077,elige,0.00023910435265861452, TE,0.00023207264894153923, abyss,0.00022937150788493454, Avatar,0.0002250535471830517, Guinea,0.0002246062649646774,-lnd,0.00021536446001846343, awake,0.0002101397985825315,0.9942101799533702
pos,orig,48,14, is,16.404638290405273,OAD,0.0007369869272224605,ollah,0.0004395618161652237,oger,0.0002587849157862365,mess,0.0002541613357607275,utsch,0.00022677604283671826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980837289622286
pos,orig,48,15, called,16.24471664428711, Geh,0.0005466290167532861, sunset,0.00041341836913488805,apore,0.00039082099101506174,ollah,0.0003883739991579205, greenhouse,0.0003615778696257621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978991797543131
pos,orig,48,16, simply,16.100019454956055,mens,0.0005164991016499698,imax,0.0004662561696022749, Miz,0.0004631296615116298, Jab,0.00043714206549338996, porcelain,0.0004134954942855984,ARIANT,0.0004097935452591628,oard,0.00040175323374569416,dialogs,0.00039837195072323084, claw,0.0003932408872060478,mons,0.00039235365693457425, Bien,0.00038740664604119956,ansom,0.00036376589559949934,�,0.000348214409314096,虫,0.000332331721438095,らい,0.0003246730484534055,ibt,0.0003193340089637786,rio,0.00031656291685067117,thouse,0.0002943748258985579, Disp,0.00029333640122786164,ież,0.0002885457070078701,0.9924394186527934
pos,orig,49,0,<|begin_of_text|>,16.871593475341797,orest,7.611199544044212e-05, Doyle,4.6637094783363864e-05, Ups,3.7539855838986114e-05, delic,3.7532172427745536e-05,ossa,3.6101268051424995e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999766077613458
pos,orig,49,1,Give,15.970769882202148,аче,0.0020401959773153067,olec,0.0007507888367399573,zdy,0.0006955180433578789,agos,0.0006146591622382402,resse,0.0005551828071475029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953436551732011
pos,orig,49,2, the,15.952893257141113, Wak,0.0017126917373389006,GameManager,0.0007013324648141861,juan,0.0006800242117606103, internals,0.0005755496094934642,Wars,0.0005571439978666604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957732579787262
pos,orig,49,3, city,15.956550598144531, indent,0.0013784980401396751,ONGL,0.001121444976888597, Arbor,0.0009802778949961066, camer,0.000869858602527529, sights,0.0007834609132260084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948664595722221
pos,orig,49,4, name,16.003692626953125,ssel,0.000990008469671011, Buch,0.0007878036121837795, simul,0.0006178045296110213, Sheridan,0.0005555928801186383,OTTOM,0.000491064740344882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965577257680707
pos,orig,49,5, only,15.869333267211914,ssel,0.0015586097724735737,_android,0.0011049889726564288,357,0.0010127819841727614,RelativeTo,0.0008115796954371035,.jasper,0.0007771789096295834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947348606656305
pos,orig,49,6,",",15.895832061767578,celik,0.002077313605695963, Astroph,0.0008393797907046974,byn,0.0008020168170332909,etary,0.0007568021537736058,琳,0.0007087885751388967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948156990576535
pos,orig,49,7, plain,15.908007621765137,AEA,0.0014787677209824324,.workflow,0.0008617957355454564,rof,0.0007874578004702926,iland,0.0007472317083738744,oard,0.0006416880059987307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9954830590286292
pos,orig,49,8, text,15.894299507141113, Ara,0.001139123341999948,mue,0.001098578330129385, Morm,0.0010098027996718884,inker,0.0006918873987160623,roti,0.0006229315185919404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9954376766108908
pos,orig,49,9,.,16.001344680786133,opes,0.0009203912923112512,มอ,0.0006210914580151439, Wings,0.0005266285734251142,873,0.0005093867657706141,abel,0.0005063296412117779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969161722692661
pos,orig,49,10, The,16.009315490722656, Mant,0.0013712783111259341, Polic,0.00111240497790277,mant,0.0006695650517940521,opes,0.0006548765813931823,inker,0.0006542757619172335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9955375993158668
pos,orig,49,11, capital,16.023622512817383, writ,0.0007637939997948706,leaf,0.0006581415073014796,ogne,0.0005796651821583509,ньо,0.0004705925821326673, Cyr,0.00043229988659732044, Gron,0.0004320402513258159, Grim,0.0003614230081439018,nect,0.0003611873253248632,FORCE,0.0003559985489118844,cpy,0.0003552381822373718,engin,0.0003317657392472029,=nil,0.0003244507242925465,alon,0.0003157017636112869, CID,0.0003109752433374524, Forces,0.0003108240198343992,CISION,0.0003077386936638504, (*((,0.0003073702973779291, Grip,0.00030245480593293905, UIApplication,0.000297015649266541,edom,0.0002922643325291574,0.9921290582569782
pos,orig,49,12, of,16.211214065551758,ВС,0.0010974658653140068,kea,0.000634564203210175,ipi,0.0005130679928697646,-addons,0.0003859220596496016,/loose,0.0003838720149360597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969851078640204
pos,orig,49,13, Germany,16.196908950805664,467,0.000645979424007237, summ,0.0003951209655497223,ood,0.00037535111187025905, bod,0.00037326908204704523, sup,0.00036513470695354044, Bod,0.00033435586374253035,--,0.000331433373503387,ecute,0.0003277554933447391, tand,0.0003100043395534158, hood,0.0003035361005458981, TE,0.000286290654912591,alu,0.00028125624521635473, alternative,0.00027697195764631033,(te,0.00024737801868468523, Guinea,0.0002448223240207881,eg,0.0002446444414090365, Avatar,0.00024299554934259504,fet,0.00024099901202134788,öst,0.00022880079632159323, Nel,0.00022858584998175502,0.9937153146893252
pos,orig,49,14, is,16.36244773864746,ollah,0.000915949756745249,OAD,0.0006896858685649931,mess,0.00032202157308347523,rait,0.000318078906275332,utsch,0.0003007245250046253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974535393703263
pos,orig,49,15, called,16.202423095703125, Geh,0.0006186622194945812,apore,0.0005965883028693497,ollah,0.0005776958423666656, greenhouse,0.00044794505811296403, Bak,0.000392608781112358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973664997960441
pos,orig,49,16, simply,16.055755615234375,mens,0.0007070460706017911, Bien,0.0006755855865776539, Jab,0.0005219853483140469, claw,0.00048029565368779004,mons,0.000468010432086885,oard,0.0004499162023421377,thouse,0.00043201513472013175,ARIANT,0.00041794325807131827,imax,0.000406057049985975, porcelain,0.000400907127186656,虫,0.00039632804691791534, Miz,0.0003688744327519089,oose,0.0003657822380773723, Pig,0.000362541526556015,oins,0.0003375472442712635, sow,0.0003370880149304867,Bien,0.0003317595983389765,dialogs,0.0003299395029898733,rio,0.00031484849750995636,�,0.00031058667809702456,0.9915849423559848
pos,orig,50,0,<|begin_of_text|>,16.871734619140625,orest,7.584978447994217e-05, Doyle,4.6721328544663265e-05, delic,3.759298851946369e-05, Ups,3.759274477488361e-05,ossa,3.6032932257512584e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997662102214235
pos,orig,50,1,Give,16.279027938842773,аче,0.0009064882760867476,olec,0.00048320801579393446,zdy,0.0003376808890607208, Orion,0.00031993782613426447,agos,0.00031681140535511076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976358735875692
pos,orig,50,2, the,16.281770706176758, Wak,0.0007050929707475007,GameManager,0.00037665036506950855,juan,0.000365502608474344, internals,0.0003100641770288348,dbuf,0.00027230591513216496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979703839635476
pos,orig,50,3, city,16.302663803100586,ONGL,0.0005165181355550885, Arbor,0.0005030215834267437, indent,0.0004728037747554481, sights,0.0004495826724451035, Lounge,0.00035578725510276854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977022865787148
pos,orig,50,4, name,16.31183624267578,ssel,0.0006362382555380464, Buch,0.00047888210974633694, Sheridan,0.00037775273085571826, bystand,0.0003367871977388859, simul,0.0003228050481993705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978475346579216
pos,orig,50,5, only,16.233844757080078,ssel,0.0008846317650750279,_android,0.0005218464066274464,357,0.00046251266030594707, mant,0.0004490414576139301,nge,0.0004193895438220352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972625781665556
pos,orig,50,6,",",16.25118064880371,celik,0.0006623182562179863,byn,0.0003762055712286383, Donne,0.0003741213586181402,etary,0.0003647815901786089,_UNUSED,0.0003490725939627737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978735006297939
pos,orig,50,7, plain,16.253257751464844,AEA,0.0007390559185296297,iland,0.0004264019662514329,.workflow,0.0004155225760769099,rof,0.00041465071262791753,ikan,0.0003703577385749668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976340110879391
pos,orig,50,8, text,16.238569259643555, Morm,0.0006652502925135195,mue,0.0005698895547538996, Ara,0.0005326340906322002,roti,0.00038386209052987397, lin,0.0003617372130975127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997486626758473
pos,orig,50,9,.,16.31627655029297,opes,0.00035817245952785015,abel,0.00032624026061967015, Wings,0.00031346079776994884,มอ,0.0002642915351316333,873,0.0002591319789644331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984787029679865
pos,orig,50,10, The,16.333528518676758, Mant,0.000897263758815825, Polic,0.000634330150205642, mant,0.0005155312246643007,mant,0.0005031866603530943,otel,0.00034945266088470817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971002355450764
pos,orig,50,11, capital,16.328523635864258, writ,0.00044325905037112534,ньо,0.00032230638316832483, Gron,0.00030606260406784713, Grim,0.0002470060426276177,FORCE,0.00023636993137188256, Claw,0.0002349942660657689,ogne,0.0002302804059581831,leaf,0.0002296042803209275,ennie,0.00021554541308432817,wy,0.00020933832274749875, (*((,0.00020715345453936607,alon,0.00020416431652847677,CISION,0.00019669008906930685,cpy,0.00019639254605863243,writeln,0.00018755640485323966,344,0.00018406266462989151, Cyr,0.0001805221982067451,สาย,0.00017660930461715907,alc,0.0001749432849464938, CID,0.00017300542094744742,0.9954441336158197
pos,orig,50,12, of,16.476974487304688,ВС,0.00047924587852321565,-addons,0.0003182272193953395,/loose,0.0002507616300135851,kea,0.00025061710039153695,DDD,0.00021804760035593063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984831005713204
pos,orig,50,13, Germany,16.463645935058594,467,0.00026602009893395007, hood,0.00021179462783038616,ood,0.00020943465642631054, sup,0.0001923403178807348, Bod,0.0001856988965300843, bod,0.00018517202988732606,ecute,0.000179125796421431,--,0.0001783936022548005, TE,0.000167761420016177, Avatar,0.00015191557758953422, summ,0.00014661332534160465, Guinea,0.00014176413242239505,fet,0.00014076801016926765,ungle,0.00013916546595282853,leet,0.000138278235681355,(te,0.00013659335672855377, tand,0.0001342448958894238,alu,0.00013413728447631001,ffa,0.00013396632857620716, alternative,0.0001306032354477793,0.9966962087055435
pos,orig,50,14, is,16.592336654663086,ollah,0.0002500479167792946,OAD,0.00022041927149984986,utsch,0.00016081721696536988,rait,0.0001606450096005574,ovah,0.0001556859351694584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990523846499855
pos,orig,50,15, called,16.462949752807617, Geh,0.0002659774909261614, Bak,0.00021376207587309182,ollah,0.0002122205769410357, greenhouse,0.0002030290343100205, Bah,0.00019806475029326975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989069460716564
pos,orig,50,16, simply,16.373779296875, Bien,0.00042800637311302125,mens,0.0003193411394022405,oard,0.00030483881710097194,imax,0.000287394825136289, claw,0.0002697878226172179,Bien,0.00024798407685011625, porcelain,0.00024030169879551977,虫,0.00022304141020867974, Ky,0.00022145813272800297,�,0.0002122396690538153, Jab,0.00021192307758610696,dialogs,0.00020675058476626873,らい,0.00020290147222112864,aho,0.00020070424943696707,ansom,0.0001983410184038803,ARIANT,0.00019462619093246758,ibt,0.00019283279834780842,thouse,0.00018835101218428463, sow,0.00018063760944642127,ież,0.0001768764341250062,0.9952916615875438
pos,orig,51,0,<|begin_of_text|>,16.871458053588867,orest,7.728923810645938e-05, Doyle,4.674652518588118e-05, delic,3.760338222491555e-05, Ups,3.718934385688044e-05,ossa,3.614207889768295e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997650294317282
pos,orig,51,1,Give,16.118192672729492,аче,0.0010128106223419309,olec,0.0006880697328597307,agos,0.0005648171645589173,agens,0.0004416288575157523, Orion,0.000429299077950418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968633745447733
pos,orig,51,2, the,16.10190773010254, Wak,0.0011756388703361154,GameManager,0.0005096736713312566,juan,0.00048503983998671174,dbuf,0.00047460824134759605, internals,0.00037622021045535803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996978819166543
pos,orig,51,3, city,16.128236770629883, indent,0.0009547880035825074, Lounge,0.0006073393160477281, Arbor,0.0005784182576462626, camer,0.0005386761040426791,ONGL,0.0005240432801656425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967967350385152
pos,orig,51,4, name,16.142850875854492,ssel,0.0007208615425042808, Buch,0.0007119912188500166, simul,0.0005967884790152311, Sheridan,0.0005320766940712929,_LIBRARY,0.0005034805508330464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969348015147261
pos,orig,51,5, only,16.044349670410156,ssel,0.001117007341235876,.gc,0.0006660973303951323,nge,0.0006651705480180681,mue,0.000641081016510725,357,0.0006210501305758953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962895936332643
pos,orig,51,6,",",16.076980590820312,celik,0.0008400976657867432, Astroph,0.0006518737063743174,byn,0.0005363898235373199,琳,0.0005293618887662888,etary,0.0005111657083034515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969311112072319
pos,orig,51,7, plain,16.072908401489258,AEA,0.0012952779652550817,rof,0.0006545093492604792, Spicer,0.0006020566797815263,��,0.0005347653059288859,iland,0.00052946264622733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963839280535467
pos,orig,51,8, text,16.052335739135742, Ara,0.0014432993484660983,mue,0.0013304040767252445, Morm,0.0009052390814758837, lin,0.0004883829387836158,roti,0.0004834548744838685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953492196800653
pos,orig,51,9,.,16.15304183959961,opes,0.0005583953461609781,oose,0.0005420601228252053, Wings,0.0004888980765827, Bones,0.0004574430931825191,anel,0.0004314471734687686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975217561877798
