layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
4,14, is,16.943381359352102,ignum,1.9128214262309484e-05,nde,1.819887438614387e-05,stå,1.783816514944192e-05,іє,1.7264033886021934e-05,"/*
",1.7171556464745663e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999103991558513
4,15, called,16.943676664611797,ignum,2.0845376639044844e-05, klu,1.9344828615430743e-05,OfFile,1.8576509319245815e-05,aben,1.816391340980772e-05, pull,1.8110777091351338e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999049585949251
4,16, simply,16.941504186978428,aires,1.9384879124118015e-05,tones,1.926222103065811e-05,levator,1.8982116671395488e-05,Samples,1.8317423382541165e-05,.AP,1.8299544535693713e-05,ñana,1.8157135855290107e-05,�,1.8068694771500304e-05,_firestore,1.7963133359444328e-05,interp,1.7901838873513043e-05,_prefs,1.7478609152021818e-05,olean,1.7241269233636558e-05," ($(""#",1.7199226931552403e-05,atsby,1.7132173525169492e-05,altar,1.694084858172573e-05,ollower,1.6891290215426125e-05, reg,1.6653792044962756e-05,.Dot,1.658886503719259e-05,.Encode,1.658886503719259e-05,utures,1.653226172493305e-05,owell,1.6500001947861165e-05,0.9996479158089642
5,0,<|begin_of_text|>,16.93342723708935,.GraphicsUnit,2.650085480127018e-05,#echo,2.3964918000274338e-05,긔,2.2490983610623516e-05,اسطة,2.1294034013408236e-05,Insensitive,2.090257294184994e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998848466366326
5,1,Give,16.93656992510699,assin,2.2683883798890747e-05,957,1.970810080820229e-05,věř,1.945948133652564e-05,folio,1.921399962157011e-05,STM,1.904586679302156e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998998886676418
5,2, the,16.930681728489063,itsu,2.8888727683806792e-05,Falsy,2.1053045202279463e-05,şı,2.016758116951678e-05,ンディ,2.012822915276047e-05,ñana,2.012822915276047e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998896341876389
5,3, city,16.94234594862994,scape,1.8830494809662923e-05,lesi,1.8556665963842534e-05, Greater,1.822442573029548e-05,.dds,1.7906872017192654e-05,lights,1.7663718608673662e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999088178228703
5,4, name,16.936414467301052,乙,2.2233887648326345e-05,inyin,2.210399179602973e-05,elps,2.144485551980324e-05,embali,2.1195015506236814e-05,'gc,2.010626849369146e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998929159810359
5,5, only,16.9340909494427,ريل,2.1485891920747235e-05, nguyện,2.0784207663382404e-05,iveau,2.016442704189103e-05,��,2.0007506464025937e-05,><![,1.9755108951358125e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998978028579586
5,6,",",16.93461743700985,#ad,2.4782977561699226e-05,iglia,2.095103991450742e-05,edis,2.060609040199779e-05,iban,2.0346144083305262e-05,áze,1.9282162611489184e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999894031585427
5,7, plain,16.935990066887634,رانی,2.2881695258547552e-05,/plain,2.103847509715706e-05, Hayes,1.9957771655754186e-05,ká,1.9240114852436818e-05, McMahon,1.8611772247822955e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998982701708883
5,8, text,16.93602773003003, Wort,2.1781292161904275e-05,oha,2.152753404516261e-05,sik,2.046163172053639e-05,Fallback,1.9929166228394024e-05,oby,1.9909713955712505e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998963906618883
5,9,.,16.937175394227026,ooke,2.065818989649415e-05,fcn,2.0417513951542787e-05,corner,2.0219094949425198e-05,ivet,1.99445439648116e-05,'gc,1.937816705321893e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998993824901845
5,10, The,16.93923551760981,oret,2.3855809558881447e-05,"_________________

",2.0544919607345946e-05,荒,1.906600118672941e-05,#ad,1.8660748537513427e-05,oretical,1.8060141883324832e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998998123792262
5,11, capital,16.936870674757042,ignum,2.2067300960770808e-05,asu,1.9322775187902153e-05, city,1.8564393030828796e-05,igma,1.8501048543839715e-05,city,1.8464948880136944e-05,pawn,1.842892015702091e-05,ीग,1.8330201783101074e-05,rello,1.8223110600956716e-05,uploader,1.8214215742773376e-05,oup,1.8143206034437753e-05,ini,1.770561902958434e-05,igham,1.7653823306318372e-05,aign,1.7465197743149474e-05, quay,1.7456672139815055e-05,defer,1.743963366607204e-05,dech,1.7405604012310505e-05,rone,1.7337746612611227e-05,ۀ,1.7329282854916528e-05,cio,1.7152498912764713e-05,aal,1.6994104953482747e-05,0.9996377996958472
5,12, of,16.936636320388356,agram,2.1064905013190582e-05,rypton,1.9264285583631136e-05,Ў,1.8635155356605537e-05, city,1.833728856581729e-05,loys,1.8123650079360232e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999045747154014
5,13, Germany,16.942368735728365,یین,2.2521484424942173e-05, /**<,1.7842077795648947e-05,borg,1.747990245348774e-05,ibri,1.712507764750626e-05, colonies,1.704998612694908e-05,_INFINITY,1.7041662431438453e-05,wart,1.685134702711366e-05,.DropDown,1.682668153080158e-05,.createObject,1.675289786362555e-05,rete,1.6712046999600716e-05,ски,1.655772030062508e-05,bsub,1.6541560398763977e-05,っく,1.6485118976561353e-05,стин,1.6477069948450662e-05,.tables,1.6404821508331224e-05, kodu,1.635682929190807e-05, sey,1.6324913303833455e-05,matter,1.626126868359279e-05, //!<,1.617416273802519e-05, DISP,1.6150486771948636e-05,0.9996600628837768
5,14, is,16.9368936836095,ignum,2.4843304345267825e-05,'gc,2.3111322661861777e-05, Lau,2.200995004386641e-05, subur,2.071685594273731e-05,IRMWARE,2.0187604604871012e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998891309624014
5,15, called,16.93794816715163,rops,2.970107743749395e-05,'gc,2.046313056780491e-05,auss,1.8879152776207775e-05,ilig,1.886993777588941e-05, klu,1.8851518689189106e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998932351827534
5,16, simply,16.936483090060996,�,3.1031289836391807e-05,tones,2.360735925321933e-05,tons,2.2482345229946077e-05,ovně,2.1182177079026587e-05,aires,2.0212173694744706e-05, noh,1.9628610971267335e-05, Aviv,1.9542540030670352e-05,디시,1.8593069398775697e-05,_prefs,1.853867797763087e-05,Samples,1.8457389160175808e-05,rops,1.8197872122982517e-05,ako,1.810039066185709e-05,Simply,1.795076605048962e-05,tics,1.7872051103040576e-05,_mentions,1.768973197613377e-05, Simply,1.765521301422268e-05,'url,1.7612162992008962e-05,ๆ,1.7586382455192506e-05,ayas,1.749217881297227e-05,macros,1.7449525330448523e-05,0.9996091180928488
6,0,<|begin_of_text|>,16.928562080507767,.GraphicsUnit,2.8798545827157795e-05,#echo,2.5365035980939865e-05,긔,2.380498881393578e-05,اسطة,2.2648429876426235e-05,�,2.236271757283248e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998770202819287
6,1,Give,16.932516357131824,assin,2.2375350454240106e-05,aways,2.071403469017241e-05,oucher,2.0353101717773825e-05,(IR,1.9901048290194012e-05,STM,1.974617589439731e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998969102889532
6,2, the,16.928157189335764,ipa,2.4055485482676886e-05,'na,2.382171260251198e-05,’na,2.2444086425821297e-05,itsu,2.2225973225431517e-05,odes,2.2053007342037745e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998853997349215
6,3, city,16.93711414239431, cock,2.037789272435475e-05,lesi,1.9406779756536707e-05, Oaks,1.8772994735627435e-05,іш,1.8518079741625115e-05, İli,1.804499697755091e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999048792560643
6,4, name,16.930742270281527,retty,2.296273669344373e-05,乙,2.2277990865404718e-05,ceptar,2.1592572011286393e-05,IMS,2.1487396224983968e-05,embali,2.1382733393693343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998902965708112
6,5, only,16.928305123859914,ako,2.63752335740719e-05,herits,2.2825861378805712e-05,><![,2.258197491755709e-05,edException,2.188720100093633e-05,NDER,2.1380184989538975e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998849495441391
6,6,",",16.92700195183776,\\CMS,2.4898785341065377e-05,ako,2.463275086483918e-05,acen,2.432200562907383e-05,ismet,2.2016058210283518e-05, Muham,2.1401303456514142e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998827290964982
6,7, plain,16.93239046894704, McMahon,2.6809948394657113e-05,urum,2.21395766857313e-05,.RESET,2.2053263819543645e-05,agus,2.1988749722368084e-05,_ordered,2.1208416001172736e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998858000453765
6,8, text,16.93335357252464,CEF,2.2751526557840407e-05,Fallback,2.2094647647463717e-05, POSSIBILITY,2.1965566702419892e-05,poss,2.166729791497346e-05,áze,2.065490116365254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998908660600136
6,9,.,16.931009479008704,\\CMS,2.3599128326168284e-05,'gc,2.3369790142169222e-05,ITT,2.144532663805876e-05,��,2.1174790163058788e-05,agt,2.11541228054557e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998892568419251
6,10, The,16.93314875463234,disp,2.1674144591088407e-05,ooke,2.0661425878643058e-05, Dün,2.0621109797502868e-05,oret,1.9986666302429512e-05,emain,1.9928198526031338e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998971284549043
6,11, capital,16.932733527685595,enze,2.1585472495644353e-05,uktur,2.1064864995423704e-05,rored,2.002187102334574e-05,amet,1.9740356947295368e-05,ignum,1.9443801647867076e-05,دهای,1.9358543795533478e-05,ouncy,1.9292490833322518e-05,loy,1.913300911837723e-05, MetroFramework,1.9114333554171026e-05, Uhr,1.907703699544072e-05,agram,1.904911368910689e-05,:'),1.898411392176058e-05," (""-",1.868067010946106e-05,gate,1.8671551515581086e-05, pylab,1.8616929082782008e-05,YLON,1.8598757378640585e-05,TIMER,1.83731008291943e-05,액,1.8310411178390495e-05, United,1.827468440751545e-05, quay,1.8212327631772496e-05,0.9996163965588494
6,12, of,16.932456661572278,agram,2.4413371647824533e-05,Sdk,2.056816083495505e-05,lac,2.015064819715917e-05,ovna,2.0140811102464795e-05, hem,2.0101511836401187e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998946254963812
6,13, Germany,16.936907618834454,یین,2.115994539053645e-05,ј,1.9761797375394963e-05,borg,1.9608009097282775e-05,_CNTL,1.9285174857941456e-05,№№,1.9135093680233695e-05,.TypeOf,1.8582630218588747e-05,надлеж,1.8366135918768123e-05,.LookAndFeel,1.824992250476498e-05, Čes,1.8205420929007232e-05,tí,1.7507982192910276e-05,",'\\",1.7448242942919023e-05,:expr,1.7439724615542218e-05, sey,1.7422702512703836e-05,mares,1.738021819619462e-05,Corner,1.737173442961648e-05, rost,1.737173442961648e-05,",'#",1.7236547137144953e-05,بت,1.7236547137144953e-05,[]=$,1.721131593512837e-05,"。。

",1.7169346392620355e-05,0.9996368497741059
6,14, is,16.931655908519037,�,2.2562569938600063e-05,ignum,2.234330531791784e-05,┬,2.1847046809853055e-05, Lau,2.095886884490028e-05,ilon,2.0704577764263377e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998915836313245
6,15, called,16.933097600215795, klu,2.3863647584221326e-05,rops,2.2265097868512385e-05,ỗ,2.1018502593506128e-05, prostitu,2.0233046598150395e-05,OfFile,2.0173856682959013e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998924458486727
6,16, simply,16.931900701955197,rops,2.1643070795107633e-05,�,2.1474641471286304e-05,ỳ,2.0895402485621162e-05,aires,2.0672141545219347e-05,ๆ,2.0341713025118224e-05,.realm,1.9928798792534508e-05,tones,1.9725495803868398e-05,tons,1.9715864254976623e-05,ovně,1.933452585944906e-05,toDate,1.9277966202935204e-05, Starr,1.9268552932771854e-05, anom,1.9146631530020386e-05,olen,1.911860454129055e-05,flatten,1.873051587608643e-05, getInt,1.867572427727282e-05, Aviv,1.8557549992692657e-05,ños,1.8557549992692657e-05,'url,1.842212805058807e-05,MENTS,1.8359269233769737e-05,μαν,1.8039367205346934e-05,0.9996101144861314
7,0,<|begin_of_text|>,16.91788606531369,.GraphicsUnit,3.254437251598574e-05,#echo,2.9603066650452092e-05,긔,2.724500336626079e-05,اسطة,2.569448588474188e-05,aeda,2.5148343411274254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998597647281713
7,1,Give,16.93006777304205,urette,2.4915465473895893e-05,'gc,2.3178452465799637e-05,орт,2.1923498934484087e-05,знача,2.166808189940639e-05,lesh,2.0615343601093628e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998876991576253
7,2, the,16.923777779151777,AZY,2.435140595480334e-05,'na,2.369456888118293e-05,ünd,2.2543374143424444e-05, мер,2.16163280128967e-05,_Api,2.144810787285678e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998863462151348
7,3, city,16.933257939138684,clc,2.0596598915290087e-05, cock,2.049627437372692e-05,lesi,2.0148971088929102e-05, Farrell,1.998241168621462e-05, Cock,1.9682222045958042e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998990935218899
7,4, name,16.929515266904993,ivet,2.539690103731118e-05,'gc,2.4711862351978198e-05,ismet,2.4092312742141075e-05,ennon,2.371879600104876e-05,ughty,2.172312088077888e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998803570069867
7,5, only,16.923233117772078,ipse,2.7582091206568293e-05,ManagerInterface,2.6603262085700408e-05,.dot,2.6447840355103835e-05,ako,2.426990249659866e-05,.Dot,2.412811227259226e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998709687915834
7,6,",",16.923188477406324,acen,2.9741800972260535e-05,icina,2.406213570793625e-05,unwrap,2.275933547934983e-05,iglia,2.2362764866556972e-05,veis,2.221041540906299e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998788635475648
7,7, plain,16.925781003489824,izia,2.5272329366998747e-05, Zimmerman,2.4759327061474323e-05,пов,2.3741156837786548e-05,ôi,2.3213851818582043e-05,�单,2.241191759821959e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998806014173169
7,8, text,16.92883257542308,CEF,2.8143242161604576e-05,řít,2.2791093215346336e-05,ィ,2.200376366090495e-05,/raw,2.1683794329874218e-05, Gur,2.1202184143476188e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998841759224888
7,9,.,16.9241364976065,��,2.8837446734542027e-05,raki,2.8390364605002105e-05,unma,2.532500002416782e-05,'gc,2.527558353904169e-05,izia,2.4071070583886467e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998681005345134
7,10, The,16.926976068524688,oley,2.487973506504204e-05,_allocated,2.305497764609754e-05,'gc,2.294267869729083e-05,etur,2.204222255386412e-05, مسئ,2.1679308702005073e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998854010773357
7,11, capital,16.92815499742708,ampp,2.422333272988908e-05,::/,2.249060162284877e-05,TIMER,2.246865005872678e-05,�,2.2250296751735732e-05,oleč,2.1991074390825815e-05,oni,2.114860762958415e-05,ละ,2.105587554979138e-05,ته,2.093286093440838e-05,ایز,1.9984030586783774e-05,unfold,1.9964525563409552e-05,HCI,1.9838198568322696e-05, quay,1.9597504433477297e-05, MetroFramework,1.9549717762856744e-05,IAS,1.954017352545634e-05,EFR,1.9502047507558018e-05,acie,1.9378647266421467e-05,太郎,1.9359731595613994e-05,defer,1.9106175386696123e-05, United,1.9106175386696123e-05,Ģ,1.9078208424616605e-05,0.9995894335643243
7,12, of,16.92943066372881,argo,2.5838611691142432e-05,ایز,2.455925459798891e-05,�,2.2691427147947252e-05,conti,2.14628398680361e-05,jsc,2.1295814804034308e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998841520518909
7,13, Germany,16.936701012711705,borg,2.7358219085726887e-05,یین,2.457169466651976e-05, propor,1.971501114894636e-05, rost,1.9409357264521532e-05,.opend,1.93904124898836e-05, serm,1.920197428262327e-05,ј,1.897826587082818e-05,센터,1.8711425582296215e-05,*)((,1.8665796233108267e-05,ischer,1.8611191990203224e-05,ГО,1.809151035558898e-05, costo,1.8082679162034765e-05, /**<,1.774158954503946e-05,Contain,1.7629328795010224e-05,CLUD,1.7620721337152645e-05,bsub,1.7569174815434963e-05,"。。

",1.7517779269837774e-05, paso,1.7423939425498247e-05,tí,1.7271471733693033e-05,",'\\",1.7271471733693033e-05,0.9996191669852124
7,14, is,16.92516982957394,�,2.673612834769301e-05, Oaks,2.3342448912444524e-05,یین,2.2779464416089468e-05, Bast,2.2470145268016495e-05,査,2.236069667560514e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998823111163802
7,15, called,16.927594758876022,áo,2.407424835837446e-05," """,2.2815309421275742e-05,надлеж,2.191985367971938e-05,676,2.1813082639710046e-05, klu,2.1622206986648962e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998877552989143
7,16, simply,16.925544637324684, bul,2.569261414464563e-05, simply,2.480505281710066e-05, fl,2.2148416974232532e-05, Gur,2.208362457167823e-05,AllowAnonymous,2.1435558664961718e-05, iv,2.1237614419078454e-05,ewood,2.1196176021476276e-05,"""<?",2.0949231839040294e-05, leg,2.093900548061356e-05, integ,2.0776056771865115e-05,Exited,2.0493942429311574e-05,şı,2.048393798759207e-05, Starr,2.0205790860927664e-05,olest,2.0195926481392235e-05, capital,2.011718970607035e-05,itters,2.009755371545907e-05,tones,2.004854650294874e-05,��,1.998989682761021e-05,aires,1.9970386347267777e-05, Schul,1.9863411580445245e-05,0.9995772700658563
8,0,<|begin_of_text|>,16.922060433291296,.GraphicsUnit,3.0079389034654014e-05,#echo,2.809188845276367e-05,긔,2.572826633695513e-05,aeda,2.4430502890027128e-05,اسطة,2.4359032977372408e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998673109203082
8,1,Give,16.928327980014412,urette,3.123139322269708e-05,'gc,2.7373838747735135e-05, TMPro,2.705492624954786e-05,活,2.157006565539632e-05,(IR,2.0824920284212567e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998719448558404
8,2, the,16.923958528493216,μι,2.8400194423738867e-05,AZY,2.5909224859788083e-05,UserCode,2.415005292277783e-05,岡,2.3202208467409946e-05,ünd,2.306665737705771e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998752716619492
8,3, city,16.93173560991389,SED,2.392233545833733e-05,(IR,2.373617098783143e-05, cock,2.3597498511662707e-05, Cock,2.251689147669822e-05,lesi,2.1256199033814482e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998849709045317
8,4, name,16.92846591929228,ennon,2.9541053663706407e-05,'gc,2.816075721057132e-05,trap,2.3529193640570156e-05,надлеж,2.3323300410993397e-05,.setPrototypeOf,2.3051574316923507e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998723941207572
8,5, only,16.919446123819352,ManagerInterface,2.8039761673426256e-05,uevo,2.5331813958473504e-05,ンズ,2.489041980879847e-05,anford,2.4672615836607292e-05,ogui,2.4242706786026247e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998728226819367
8,6,",",16.921770495167753,acen,2.75690654234495e-05,veis,2.480947478034068e-05,ifen,2.332911390112713e-05,anford,2.2677695596939884e-05,411,2.2239068130147643e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999879375582168
8,7, plain,16.91969661559068,ôi,2.7694430173141882e-05,�单,2.5339493731735274e-05,.hxx,2.3458096620743163e-05,izia,2.338947160751559e-05,�数,2.3343834982370026e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998767746728845
8,8, text,16.926035889551176,/raw,2.68099938693922e-05,Memcpy,2.3475617126678117e-05,عاد,2.242247501271777e-05,スマ,2.1945879780105315e-05,ôi,2.1711395675083622e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999883634638536
8,9,.,16.921037534685016,��,3.284777994849719e-05,ábado,3.165115776937455e-05, zdrav,2.6914505724562332e-05,izia,2.4698139895917848e-05,sian,2.4601849872851744e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998592865667888
8,10, The,16.923801349995795,ocide,2.380296245974023e-05,KeyCode,2.3779728508088738e-05,ooke,2.364080137340352e-05, �,2.269077413075138e-05,iol,2.2208478185348213e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998838772553427
8,11, capital,16.928225424843397,ilig,2.5097977413679473e-05,太郎,2.2941409042687155e-05,ovna,2.184813274652697e-05,EFR,2.1762953110737726e-05,oleč,2.0888390281470492e-05,ốc,2.0888390281470492e-05,ایز,2.0868001229246147e-05,ARRIER,2.0827283151447773e-05,jmu,2.0766356101376005e-05, MetroFramework,2.0725834474433213e-05,/Gate,2.0685394702013582e-05,asley,2.0645034965127707e-05,ampp,2.048437272605952e-05,ته,2.018649502133485e-05,TIMER,1.9912386051146314e-05,�,1.9718876501428895e-05,onnement,1.9699627955560572e-05, United,1.9651592083391733e-05, McKin,1.9594102923292667e-05,드로,1.9252685888204724e-05,0.9995835547033494
8,12, of,16.929145630962775,raquo,2.21493755816482e-05,.ov,2.1869960619369522e-05, hum,2.1636285964632407e-05,HORT,2.1197092792135663e-05,ایز,2.0929688616888598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998922175964253
8,13, Germany,16.93809449438326,"。。

",2.2793077732785605e-05,یین,2.101848258462269e-05,CLUD,1.9184324628440663e-05, št,1.8621343770064414e-05,лий,1.8603168427944183e-05, propor,1.8530641682446003e-05,τιο,1.8413387806504034e-05,)').,1.825226172513794e-05,řes,1.7986843886319548e-05,ischer,1.7864304027170874e-05,큼,1.7855581972980872e-05,undry,1.7794656741898507e-05,イド,1.7535894585307688e-05,čan,1.746752968756482e-05,#ab,1.7416428818251006e-05,borg,1.7390933862770908e-05,_>,1.7196718545164913e-05,VV,1.712131233944092e-05,­n,1.7021286112139933e-05,#ac,1.6708372641005553e-05,0.999635223448422
8,14, is,16.92556305240593,'gc,2.5642004402470775e-05,�,2.442002914904151e-05,severity,2.4277362172142603e-05, McKin,2.33017563004978e-05, Lehr,2.19971188926138e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998803617290832
8,15, called,16.925304027697564,надлеж,3.475560879451223e-05,'gc,3.4350694477325305e-05, Lans,2.7094141842098907e-05,№№,2.5452589397900738e-05,ILT,2.522986505937297e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998531171004288
8,16, simply,16.926453883942134, bul,2.478343594702892e-05,urement,2.4518632926628925e-05,�单,2.3487409634981304e-05,biased,2.3145865270635113e-05,contain,2.3100701582734473e-05,izens,2.2965741663938388e-05,apı,2.16376156458864e-05,paced,2.1490206563612446e-05,written,2.1406425730674528e-05,inar,2.1343803382478654e-05,olution,2.1012900106143206e-05,Deserializer,2.0768089598277584e-05,ableObject,2.0586358004948124e-05,atten,2.0168476112303324e-05,iox,2.0168476112303324e-05,偏,2.0129124095547013e-05,icol,1.9943243387388065e-05,TURE,1.987519317481201e-05,aits,1.9490771592245437e-05,tics,1.9462242562440224e-05,0.999570515286905
9,0,<|begin_of_text|>,16.91630193369306,.GraphicsUnit,3.1953779398463666e-05,#echo,2.969706656585913e-05,긔,2.7224958103033714e-05,aeda,2.6438925488037057e-05,اسطة,2.575091457401868e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998589343558706
9,1,Give,16.930534690489797,urette,3.177640974172391e-05, TMPro,2.2954840460442938e-05,918,2.2598960640607402e-05,chas,2.2335674657369964e-05, USART,2.1946483684587292e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998783876308153
9,2, the,16.92515787941836,μι,2.3954815333127044e-05,urette,2.390807458141353e-05,UserCode,2.36064715863904e-05,.mybatis,2.2089769117883407e-05,aines,2.1683681552531198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998847571878287
9,3, city,16.93139940258201, Cock,2.2303674995782785e-05,amet,2.097283686453011e-05,-city,2.0657766071963124e-05, Foley,2.0278001102269627e-05,lesi,2.008093724725768e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998957067837182
9,4, name,16.927931593401045,ennon,3.237722921767272e-05,'gc,2.6580817575450055e-05,надлеж,2.5363589884364046e-05,řes,2.4154882339644246e-05,amas,2.229602796433028e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998692274530185
9,5, only,16.92168044455359,ICES,2.5094432203331962e-05,apo,2.4180260879802518e-05,EXTERNAL,2.4085991753963754e-05,ogui,2.3208554921438918e-05,uevo,2.2781900042900816e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998806488601986
9,6,",",16.92064587327092,"×

",2.946417407656554e-05,apist,2.3036531274556182e-05,creature,2.281266097270418e-05,wg,2.2635133063886315e-05, Rune,2.232777296740096e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998797237276449
9,7, plain,16.920837033650454,�单,3.831988578895107e-05,PerPixel,2.7980722734355368e-05,ávě,2.633684744068887e-05,ôi,2.4050330466707237e-05,urum,2.386316737101879e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998594490461983
9,8, text,16.92379714403977,VERTISEMENT,2.5724169972818345e-05,릿,2.562388363003265e-05,عاد,2.4000990379136056e-05,약,2.3467915525543503e-05,ôi,2.337642217753455e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998778066183149
9,9,.,16.917635297536464,'gc,2.7651172786136158e-05,sian,2.7355728889233433e-05, федераль,2.7302352464175783e-05,izia,2.6669891667552292e-05,acente,2.6617854018695652e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998644030001742
9,10, The,16.92223164641997,ToFront,2.9126655135769397e-05,KeyCode,2.572929770394694e-05, GANG,2.4986444259411655e-05,、​,2.414684604445938e-05,.utf,2.367980414419435e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998723309527122
9,11, capital,16.927032084847898,ilig,2.3313405108638108e-05," ----------------------------------------------------------------------------
",2.2094252926763147e-05,jmu,2.145635153283365e-05,/Gate,2.114434028044343e-05, Decompiled,2.104134728142526e-05, Larson,2.084704283333849e-05,agraph,2.0694913473562337e-05, Fore,2.0674711777246557e-05,zig,2.0513822164502926e-05,SHIP,2.04737953026779e-05,onnement,2.0374067389639094e-05,ایز,2.0274828784749843e-05,ARRIER,2.0255038180039264e-05,ampp,2.0126872186665423e-05,EFR,2.0067993318662047e-05,ọng,2.005819624173455e-05,čer,2.0038616639794782e-05, quay,1.9921548300771974e-05,avo,1.978582986339461e-05,rone,1.9756867914111353e-05,0.999587086158499
9,12, of,16.929180079885956,amet,2.250196303066332e-05,'gc,2.200218295911327e-05,.bridge,2.0770306946360506e-05,.vert,2.0229808797012083e-05,ovna,2.003321424126625e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998944625240256
