layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
22,4, name,16.938589096069336,�,1.887086546048522e-05, spill,1.821467412810307e-05,ako,1.818798773456365e-05,ANGO,1.7948854292626493e-05, city,1.7909309462993406e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999088683089212
22,5, only,16.939266204833984, spill,2.0878727809758857e-05, �,2.0667010176111944e-05,orsch,2.0522356862784363e-05,::::::::,1.9500394046190195e-05,ZIP,1.9341609004186466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999899089902101
22,6,",",16.939823150634766, spill,2.0886904167127796e-05, Fol,1.9437200535321608e-05,::::::::,1.9076886019320227e-05, �,1.8316763089387678e-05,ceased,1.7773116269381717e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999045091299195
22,7, plain,16.937589645385742,/plain,3.7638325011357665e-05, plain,2.8606104024220258e-05, Moran,2.2012412955518812e-05, burg,2.151723310817033e-05, Mara,2.0707848307210952e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998695180765935
22,8, text,16.938888549804688, plain,2.354615025979001e-05,/plain,2.2193669792613946e-05, Mug,2.0956294974894263e-05, text,1.940142101375386e-05, �,1.9261873603682034e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998946405903553
22,9,.,16.939435958862305, clos,2.3102635168470442e-05, �,2.027253322012257e-05,.myapplication,1.799924939405173e-05, kum,1.7914042473421432e-05, prefect,1.7900150851346552e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999028113888926
22,10, The,16.93880844116211, Singer,1.9871378754032776e-05, Zug,1.8932092643808573e-05,рож,1.8841124983737245e-05,�,1.8587070371722803e-05, exotic,1.8349885067436844e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999054184481793
22,11, capital,16.93830680847168, Capital,2.0785604647244327e-05, CAPITAL,2.0205601686029695e-05, Xen,1.997406070586294e-05, discard,1.917869485623669e-05, lon,1.916733344842214e-05, wik,1.9096163669019006e-05, Slo,1.8830189219443128e-05, city,1.8563998310128227e-05,ughs,1.8372978956904262e-05, capital,1.8116921637556516e-05, Norris,1.8021884898189455e-05,оян,1.8020258721662685e-05,ento,1.7978496543946676e-05, Kane,1.7865851987153292e-05, Wald,1.7760787159204483e-05, lone,1.7613994714338332e-05,",…

",1.7540622138767503e-05,ImageButton,1.752617390593514e-05,ization,1.7494383428129368e-05, hend,1.7492437109467573e-05,0.9996303935622564
22,12, of,16.93962860107422, вд,1.841618177422788e-05,vek,1.8362490664003417e-05,etros,1.8254862879985012e-05, Capital,1.8176873709307984e-05,stras,1.8121754692401737e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999086678362801
22,13, Germany,16.937026977539062, German,2.5026969524333254e-05, cities,2.0569583284668624e-05, Germany,2.0369338017189875e-05, Plain,1.973141661437694e-05,German,1.9577582861529663e-05, jd,1.9537164916982874e-05,rawn,1.9312874428578652e-05, epic,1.8449374692863785e-05, Tier,1.8248440028401092e-05,.DEBUG,1.8069171346724033e-05,ymes,1.7816166291595437e-05,yme,1.777213765308261e-05,zan,1.7581776774022728e-05,_IV,1.751926538418047e-05,ioso,1.7478016161476262e-05, sophistication,1.74067299667513e-05, вообще,1.7373818991472945e-05,　　 　 　,1.7363678125548176e-05, Stall,1.722991328279022e-05,Tier,1.722895831335336e-05,0.9996263376233401
22,14, is,16.939573287963867,_SUITE,1.956596679519862e-05,PTY,1.8597496818983927e-05,andex,1.807468470360618e-05,zed,1.8072332750307396e-05,енні,1.80238566827029e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999076656622492
22,15, called,16.93865966796875,zed,2.019235944317188e-05, ciz,1.9019349565496668e-05,uther,1.8577875380287878e-05,",Yes",1.817859993025195e-05,ToSend,1.7848135030362755e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999061836806504
22,16, simply,16.93784523010254, simply,2.144409518223256e-05, Kane,2.0630670405807905e-05, nut,2.0325596779002808e-05, bur,1.9988083295174874e-05, Kirby,1.9869839888997376e-05, burge,1.970763878489379e-05,soever,1.894773231470026e-05,zed,1.89296442840714e-05, Mills,1.8811113477568142e-05,�,1.864798650785815e-05, �,1.840904042182956e-05,za,1.8216809621662833e-05, Sah,1.810730100260116e-05, Ordinary,1.7878181097330526e-05,/plain,1.7759317415766418e-05,ToSend,1.768113907019142e-05, Tay,1.758038160915021e-05, ir,1.7440126612200402e-05,mong,1.7390157154295594e-05,[url,1.738598984957207e-05,0.9996248491552251
23,0,<|begin_of_text|>,16.967559814453125,"__"":
",1.1254820492467843e-05,Архів,1.0994893273164053e-05,_jButton,1.0226983249594923e-05,řich,1.0204330465057865e-05,ozem,1.0170440873480402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999471485316462
23,1,Give,16.95439910888672,ーー,1.6249881809926592e-05,"
",1.5883639207459055e-05,­s,1.5138419257709756e-05,nown,1.4601658222090919e-05,­ing,1.4411556549021043e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999237148449538
23,2, the,16.935714721679688, maneu,2.3001326553639956e-05, misunder,2.1403742721304297e-05, rise,2.0875988411717117e-05, gift,1.9917535610147752e-05, underst,1.976088242372498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998950405242795
23,3, city,16.93556785583496, Rit,2.0840298020630144e-05,icity,2.040738945652265e-05,ocu,1.9991981389466673e-05,[of,1.9612865798990242e-05,/in,1.9232278646086343e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998999151866883
23,4, name,16.936681747436523, Gor,1.9992834495496936e-05,JC,1.8902113879448734e-05,orsch,1.8692071535042487e-05, city,1.8425542293698527e-05,大全,1.8391892808722332e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999055955449876
23,5, only,16.937381744384766,::::::::,2.2717402316629887e-05, lak,1.9286435417598113e-05, spill,1.907299338199664e-05,�,1.8017184629570693e-05,ZIP,1.776793214958161e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999031380521046
23,6,",",16.937496185302734,::::::::,2.2016025468474254e-05, spill,2.106030660797842e-05,sty,2.0419589418452233e-05, distant,1.992935358430259e-05,anka,1.9517763576004654e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998970569613448
23,7, plain,16.935312271118164,/plain,3.595084126573056e-05, plain,2.4369121092604473e-05,/simple,2.3565411538584158e-05,ihan,2.3253125618794e-05,contra,2.17409324250184e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998711205680593
23,8, text,16.93670654296875,/plain,2.4591385226813145e-05, Mug,2.115249662892893e-05, plain,2.0648265490308404e-05, text,2.057817437162157e-05, Kerr,1.979437001864426e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998932353082637
23,9,.,16.937049865722656, clos,2.1588837626040913e-05,elog,1.9480814444250427e-05, prefect,1.932350278366357e-05, Sant,1.91498183994554e-05,.myapplication,1.9040397091885097e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999014166296547
23,10, The,16.9362850189209,yna,2.0286834114813246e-05, Provid,1.9958335542469285e-05,рож,1.9853070625686087e-05, city,1.969499498954974e-05,gor,1.9506087483023293e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999007006772445
23,11, capital,16.936161041259766, city,2.15322488656966e-05, capital,2.066485831164755e-05, Kane,2.023691195063293e-05, Capital,2.0006653357995674e-05, lon,1.9879549654433504e-05, Xen,1.9455932488199323e-05, wik,1.906292891362682e-05, Wald,1.8574934074422345e-05,ImageButton,1.8337508663535118e-05, discard,1.8309236111235805e-05,endas,1.8057302440865897e-05,isd,1.8042572264675982e-05,ughs,1.794616946426686e-05, CAPITAL,1.792252078303136e-05,-major,1.7866104826680385e-05,ims,1.7825230315793306e-05, xen,1.782371327863075e-05,оян,1.7631995433475822e-05, Raymond,1.750979936332442e-05, cities,1.7494803614681587e-05,0.9996258190258231
23,12, of,16.93731117248535, trapped,1.9964054445154034e-05, вд,1.8827335225068964e-05, Capital,1.8505634216126055e-05, capital,1.835725379351061e-05,ial,1.8279104551766068e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999060666177684
23,13, Germany,16.93577003479004, Germany,3.140548869851045e-05, German,2.9726474167546257e-05,Germany,2.392677743046079e-05, cities,2.1906229449086823e-05,German,2.1682631995645352e-05, germany,2.076795499306172e-05,_MPI,2.0731355107272975e-05, Plain,2.036454316112213e-05,rawn,1.9614015400293283e-05, Guth,1.90025912161218e-05,ymes,1.8787295630318113e-05, german,1.8762913896352984e-05, Germans,1.8631117200129665e-05, jd,1.816223084460944e-05, 베스트,1.7712638509692624e-05,criptor,1.76645589817781e-05,yme,1.7591228242963552e-05,Se,1.7559670595801435e-05,Tier,1.7544543879921548e-05, dom,1.7534148355480283e-05,0.9995909215922438
23,14, is,16.937902450561523,,1.8871554857469164e-05, Singer,1.8734242985374294e-05,vek,1.803985651349649e-05,/***/,1.7958207536139525e-05,ial,1.7936861695488915e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999908459276412
23,15, called,16.936840057373047,zed,1.9929992049583234e-05, autogenerated,1.9564640751923434e-05,ToSend,1.9233357306802645e-05,████,1.869881452876143e-05,onium,1.8405236914986745e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999041679584479
23,16, simply,16.935747146606445, bur,2.2430009266827255e-05, simply,2.1247236873023212e-05, Kane,2.016397593251895e-05, burge,2.0099534594919533e-05, gor,1.9894661818398163e-05, nut,1.9696737581398338e-05, Mills,1.9479337424854748e-05, Tay,1.9354187315911986e-05,mong,1.9209297533961944e-05,/simple,1.866029379016254e-05,za,1.8535676645115018e-05,zed,1.84533328138059e-05, coy,1.8409316908218898e-05,stk,1.7887467038235627e-05, Sah,1.7882211977848783e-05,yled,1.7872393073048443e-05, Naz,1.772759969753679e-05,arella,1.7608252164791338e-05,gra,1.751559102558531e-05,soever,1.7490512618678622e-05,0.9996203823739052
24,0,<|begin_of_text|>,16.96800994873047,"__"":
",1.031769352266565e-05,Архів,1.0155827112612315e-05,_jButton,9.656474503572099e-06,řich,9.60578108788468e-06,ozem,9.585898624209221e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999506783251491
24,1,Give,16.959260940551758,ーー,1.3842114640283398e-05,"
",1.3656549526785966e-05,­s,1.3302481420396362e-05,­,1.3125594705343246e-05, Brid,1.274972328246804e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999333235364247
24,2, the,16.950180053710938, maneu,1.9371731468709186e-05,��,1.6414305719081312e-05, misunder,1.6319874703185633e-05, Illum,1.5813440768397413e-05, guarante,1.577412331243977e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999163065240282
24,3, city,16.94902992248535, büny,1.7181402654387057e-05,//{{,1.6502966900588945e-05,.uf,1.6307598343701102e-05,aley,1.6278550901915878e-05,[of,1.5960486052790657e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999177689951466
24,4, name,16.950931549072266,ieux,1.5452778825419955e-05,adox,1.5358224118244834e-05, Gor,1.5317667930503376e-05,FFE,1.5100751625141129e-05, Buen,1.4819417629041709e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999239511598716
24,5, only,16.9514217376709,::::::::,1.8441904103383422e-05, bur,1.597172740730457e-05,enant,1.5430328858201392e-05,bcm,1.4874620319460519e-05,",ev",1.4790747627557721e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999204906716841
24,6,",",16.951765060424805,::::::::,1.8167605958296917e-05,ifu,1.5487488781218417e-05,anka,1.540372977615334e-05, Unt,1.527072708995547e-05,sty,1.5171450286288746e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999204989981081
24,7, plain,16.948719024658203,/plain,2.416949973849114e-05, enough,1.881798561953474e-05, plain,1.84779564733617e-05,contra,1.7932023183675483e-05, embod,1.7906082575791515e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999026964524091
24,8, text,16.95049285888672,/plain,1.7378519260091707e-05,ifu,1.6818708900245838e-05, plain,1.6128022252814844e-05,ie,1.549599073769059e-05,aty,1.5302117390092462e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999188766414591
24,9,.,16.950721740722656, prefect,1.598229573573917e-05, nut,1.585400059411768e-05,"...
",1.5455050743184984e-05,elog,1.5181398339336738e-05, Stella,1.5059357792779338e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999224678967948
24,10, The,16.950851440429688,yna,1.5685389371355996e-05, farm,1.560888449603226e-05, Barg,1.5246538168867119e-05, city,1.5245253962348215e-05, Singer,1.5222912224999163e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999229910217764
24,11, capital,16.9501895904541, capital,1.6689848052919842e-05, city,1.6670470358803868e-05,",…

",1.635075022932142e-05,(Byte,1.6245516235358082e-05, Capital,1.5776628060848452e-05, discard,1.549696571601089e-05, Xen,1.5380192053271458e-05, Bras,1.5362620615633205e-05, lon,1.515021449449705e-05, CAPITAL,1.4701970940222964e-05,оян,1.4677860235678963e-05, intl,1.4590784303436521e-05,ImageButton,1.4473017472482752e-05, infr,1.440844152966747e-05,endas,1.4407783964998089e-05, xen,1.4365548850037158e-05,ims,1.4350624951475766e-05, City,1.4336985259433277e-05,ườ,1.4298465430329088e-05, hend,1.4212644600775093e-05,0.9996980526666448
24,12, of,16.951017379760742,(Byte,1.56359401444206e-05, Morton,1.5303759937523864e-05, Chim,1.5055805306474213e-05, Capital,1.4900476344337221e-05, German,1.4824659956502728e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999242793583107
24,13, Germany,16.95021629333496, Germany,2.005161513807252e-05, German,1.8943763279821724e-05,_MPI,1.7314681826974265e-05, cities,1.6809874068712816e-05,Germany,1.6510781279066578e-05, Germans,1.562277066113893e-05,German,1.5568555681966245e-05,criptor,1.5497043932555243e-05, city,1.5129472558328416e-05, firmalar,1.4828193343419116e-05, jd,1.4765863852517214e-05, вообще,1.47621121868724e-05, germany,1.4737974197487347e-05, Guth,1.4734530850546435e-05,ogui,1.4725244909641333e-05, Ses,1.4683657354908064e-05, Gor,1.44732475746423e-05, ninete,1.4455468772212043e-05,yme,1.4360180102812592e-05,_pitch,1.4353076039697044e-05,0.9996876718923886
24,14, is,16.95182991027832, Singer,1.544317274237983e-05, Morton,1.5105109014257323e-05, Yates,1.4999925042502582e-05, prefect,1.4980108062445652e-05,(Byte,1.4733685929968487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999247379992084
24,15, called,16.95053482055664,zed,1.6449706890853122e-05, ninete,1.6234258509939536e-05, �,1.6189074813155457e-05,GM,1.579500712978188e-05, German,1.556110510136932e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999197708475549
24,16, simply,16.949745178222656, bur,1.7653146642260253e-05,�,1.6759913705755025e-05, �,1.6092291843960993e-05, Mills,1.5989699022611603e-05,zed,1.580398020450957e-05,lah,1.5188040379143786e-05,GM,1.5171168342931196e-05, ninete,1.5014620657893829e-05,air,1.492092906119069e-05,za,1.4783341612201184e-05, Susp,1.4723005733685568e-05, Candle,1.4646459931100253e-05,/simple,1.4630710211349651e-05,[url,1.4607668163080234e-05,ِ,1.4590591490559746e-05, simply,1.441877793695312e-05,i,1.4395742255146615e-05, duly,1.4379826097865589e-05, gor,1.4367994481290225e-05, unh,1.4335802916320972e-05,0.9996975262893102
25,0,<|begin_of_text|>,16.968093872070312,"__"":
",1.0125483640877064e-05,Архів,9.977563422580715e-06,_jButton,9.55947871261742e-06,řich,9.500978194409981e-06,ozem,9.499612133367918e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999513368838961
25,1,Give,16.959217071533203,ーー,1.3643216334457975e-05,"
",1.3317380762600806e-05,­s,1.3053948350716382e-05, Brid,1.3036045857006684e-05,nown,1.297147900913842e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999339779296861
25,2, the,16.938100814819336, gift,2.404410952294711e-05, maneu,2.322810178156942e-05,击,1.9338573110871948e-05,sse,1.9087718101218343e-05,ssc,1.8928134522866458e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998953733629605
25,3, city,16.938335418701172, Rit,1.9889728719135746e-05,aley,1.9867360606440343e-05,kee,1.9833756596199237e-05,ocu,1.951971535163466e-05, proper,1.9224984498578124e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999901664454228
25,4, name,16.938648223876953,ieux,1.9770677681663074e-05, Gard,1.9372993847355247e-05,adox,1.9347877241671085e-05, Gor,1.912594962050207e-05, lon,1.855805385275744e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999903824447756
25,5, only,16.93951988220215,::::::::,2.12612358154729e-05,enant,1.8982254914590158e-05,unsch,1.8805216313921846e-05, dispatcher,1.843071549956221e-05, �,1.8000453565036878e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999045201238914
25,6,",",16.93987464904785,::::::::,2.0269715605536476e-05,anka,1.8693677702685818e-05,adel,1.8294647816219367e-05,lauf,1.8168784663430415e-05,egas,1.8136846847482957e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999064363273646
25,7, plain,16.937335968017578,/plain,3.1189705623546615e-05, enough,2.3237877030624077e-05, plain,2.301534914295189e-05, Undo,2.1575648133875802e-05,contra,2.0912832042085938e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998800685880269
25,8, text,16.93802261352539,/plain,2.1546153220697306e-05, Mug,1.987753239518497e-05,ifu,1.9645267457235605e-05, unrelated,1.900848474178929e-05,aty,1.868610161182005e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999012364605733
25,9,.,16.939640045166016,anka,1.9926297682104632e-05, �,1.8377957530901767e-05,"...
",1.8313796317670494e-05,elog,1.8034597815130837e-05,:::::::::::::,1.7836473489296623e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999075108771649
25,10, The,16.939403533935547,odb,2.0988090909668244e-05,yna,1.8852257198886946e-05,��,1.8399834516458213e-05, Barg,1.8255439499625936e-05,geries,1.8241476936964318e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999052629009384
25,11, capital,16.938465118408203, capital,2.3266864445758983e-05, Capital,2.0495745047810487e-05, city,1.9646206055767834e-05,_subs,1.9450435502221808e-05, CAPITAL,1.90481950994581e-05,878,1.7980195480049588e-05,(Byte,1.7798512999434024e-05,.ce,1.7752852727426216e-05,ial,1.773185795173049e-05,.cap,1.7721622498356737e-05,",…

",1.770043672877364e-05, discard,1.7615197066334076e-05,Capital,1.7540818589623086e-05,isd,1.754029653966427e-05, Xen,1.745482768455986e-05, lon,1.7403312085662037e-05, Dispatch,1.7366861357004382e-05, wik,1.7364360246574506e-05, Hammer,1.7284652130911127e-05,UTH,1.7134683730546385e-05,0.9996347020660323
25,12, of,16.939931869506836, Morton,1.975316808966454e-05,vek,1.8193371943198144e-05, Chim,1.8151758922613226e-05, Cah,1.718355451885145e-05, capital,1.7040534658008255e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999096776118677
25,13, Germany,16.9378719329834, Germany,2.3168366169556975e-05, German,2.206417775596492e-05, cities,2.1374300558818504e-05,_MPI,1.8991642718901858e-05,Germany,1.8886068573920056e-05, Ses,1.8670361896511167e-05, city,1.8527794964029454e-05, gor,1.8101101886713877e-05,Tier,1.7951455447473563e-05, πό,1.7832977391663007e-05, Tier,1.778897967597004e-05, Gor,1.7760725313564762e-05, 베스트,1.773972144292202e-05,yme,1.7599008060642518e-05,German,1.7553156794747338e-05, wor,1.752481512085069e-05,rawn,1.741728192428127e-05,/security,1.7362153812428005e-05,/state,1.7336980818072334e-05, जर,1.7292735719820485e-05,0.9996290561939531
25,14, is,16.93973159790039, Morton,1.9424614947638474e-05, Singer,1.782632534741424e-05,,1.7499844034318812e-05,unga,1.729950963635929e-05, GMT,1.7254693375434726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999106950126588
25,15, called,16.938587188720703, McCart,2.1457388356793672e-05,stre,2.1310612282832153e-05,zed,1.971172787307296e-05, �,1.9478740796330385e-05,",Yes",1.8976235878653824e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998990652948123
25,16, simply,16.937456130981445,�,2.4044928068178706e-05,za,2.1459271010826342e-05,zed,2.1082954845041968e-05, Mills,1.997628169192467e-05, bur,1.9243032511440106e-05,/plain,1.857522875070572e-05,GM,1.8447030015522614e-05,/simple,1.8415108570479788e-05, autogenerated,1.8111099052475765e-05, �,1.8020637071458623e-05,contra,1.8019587514572777e-05,stre,1.7924401618074626e-05, simply,1.7891621610033326e-05, Sah,1.775836972228717e-05,",'\\",1.755999619490467e-05, Naz,1.744188557495363e-05,lah,1.7434434994356707e-05, Ordinary,1.7286933143623173e-05, ur,1.7236261555808596e-05,air,1.7227923308382742e-05,0.999626843013175
26,0,<|begin_of_text|>,16.968124389648438,"__"":
",1.0041369023383595e-05,Архів,9.896853043755982e-06,_jButton,9.493042853137013e-06,řich,9.440689609618858e-06,ozem,9.433663763047662e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999516943817071
26,1,Give,16.95940399169922,ーー,1.3817018043482676e-05, Brid,1.2953804798598867e-05,"
",1.2720469385385513e-05,::::::::::::,1.270670964004239e-05, Twe,1.2618631444638595e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999351833666879
26,2, the,16.93804931640625, gift,2.506130294932518e-05, maneu,2.287548704771325e-05,ssc,1.9948512999690138e-05, Gift,1.9314460587338544e-05,击,1.8387965610600077e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998944122708053
26,3, city,16.939212799072266,kee,2.2149884898681194e-05,ocu,2.1023379304097034e-05, Rit,2.0117086023674347e-05,рож,1.9906954548787326e-05,pedia,1.9564749891287647e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998972379453335
26,4, name,16.939374923706055, Gor,1.9462380805634893e-05,ieux,1.8119500964530744e-05, Garrison,1.787870132829994e-05, Buen,1.783108018571511e-05, Gard,1.782678191375453e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999088815548021
26,5, only,16.939411163330078,::::::::,2.1881010979996063e-05,bcm,1.949472243722994e-05,alar,1.8855700545827858e-05,gra,1.8701146473176777e-05,birth,1.8380340407020412e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999026870791567
26,6,",",16.939659118652344,::::::::,2.168301034544129e-05,ifu,2.0006254999316297e-05,egas,1.9442291886662133e-05, USA,1.8272143279318698e-05,bcm,1.824496575864032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999023513337306
26,7, plain,16.937580108642578,/plain,2.6430392608745024e-05, enough,2.599251820356585e-05,contra,2.1978237782604992e-05,modulo,2.0830604626098648e-05, plain,2.0703580958070233e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998840646658209
26,8, text,16.93844985961914, straightforward,1.969070581253618e-05,ifu,1.968607284652535e-05, disarm,1.9437024093349464e-05,ANGO,1.9417540897848085e-05,egasus,1.899024937301874e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999027784069767
26,9,.,16.93978500366211,bcm,2.0825689716730267e-05,elog,1.9515951862558722e-05, kum,1.88205303857103e-05,ifu,1.7970276530832052e-05,alat,1.7851240045274608e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999050163114589
26,10, The,16.94049644470215, Barg,1.8695225662668236e-05,yna,1.852969035098795e-05, city,1.793998853827361e-05, Buen,1.7906293578562327e-05, Gor,1.754818185872864e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999093806200108
26,11, capital,16.939401626586914, capital,2.486321136530023e-05, Capital,2.1150222892174497e-05, CAPITAL,2.0367158867884427e-05, transl,1.9109587810817175e-05,878,1.9048553440370597e-05, city,1.8862456272472627e-05,Capital,1.8680280845728703e-05, wik,1.867476930783596e-05,ensed,1.8532464309828356e-05,.cap,1.827631967898924e-05, dyn,1.7889911759993993e-05, sos,1.7647726053837687e-05,оян,1.751996751409024e-05,(cap,1.750248520693276e-05,zl,1.744131077430211e-05,endas,1.724849789752625e-05,isd,1.7072285118047148e-05,.ham,1.7021429812302813e-05,isman,1.7006512280204333e-05,-capital,1.7003814718918875e-05,0.9996290810340724
26,12, of,16.940576553344727, Cah,1.9121807781630196e-05, capital,1.874169538496062e-05, Capital,1.859230724221561e-05,vek,1.819428325688932e-05,bic,1.787092514859978e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999074789811857
26,13, Germany,16.938858032226562, cities,2.184612640121486e-05, Tier,2.077118551824242e-05, Ses,1.9773340682149865e-05,Tier,1.9460863768472336e-05, Germany,1.8876839021686465e-05, seat,1.8648917830432765e-05,yme,1.8462074876879342e-05, Plain,1.844870530476328e-05,.DEBUG,1.8266155166202225e-05, city,1.797136246750597e-05, Guth,1.796720789570827e-05,glomer,1.7869404473458417e-05, πό,1.7843829482444562e-05, gateway,1.7559661500854418e-05, German,1.7534550352138467e-05, Nay,1.7441907402826473e-05,ówn,1.7263861082028598e-05,tras,1.7221276721102186e-05,imag,1.7156475223600864e-05,zan,1.712834637146443e-05,0.9996324879084568
26,14, is,16.940155029296875,WithContext,1.8163465938414447e-05,bic,1.797863660613075e-05,938,1.7868027498479933e-05,unga,1.7706304788589478e-05,zl,1.7392661902704276e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999108909032657
26,15, called,16.938888549804688,stre,1.995479397010058e-05, McCart,1.9020901163457893e-05,zed,1.8737660866463557e-05,�,1.857295137597248e-05, Kon,1.8327396901440807e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999053862957226
26,16, simply,16.93828010559082,�,2.342132938792929e-05,za,2.1522195311263204e-05,zed,2.0089599274797365e-05,[url,1.848240935942158e-05, lif,1.8462820662534796e-05,｣,1.820717443479225e-05, bur,1.7961638150154613e-05,auge,1.792263356037438e-05, např,1.772143332345877e-05,GM,1.7699807358440012e-05, duly,1.7364081941195764e-05, ur,1.7332309653284028e-05, autogenerated,1.7283369743381627e-05, states,1.7165953977382742e-05,∠,1.7121552446042188e-05, Mills,1.7109316104324535e-05,contra,1.6983376553980634e-05, simply,1.6924193914746866e-05, Sah,1.6787274944363162e-05,�,1.6707110262359492e-05,0.9996377304196358
27,0,<|begin_of_text|>,16.967571258544922,"__"":
",1.0913438018178567e-05,BeginInit,1.0850318176380824e-05,EndInit,1.0795722118928097e-05,Архів,1.0411449693492614e-05,_jButton,1.0119580110767856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999469094918823
27,1,Give,16.959461212158203,ーー,1.3956088878330775e-05,"
",1.3441928786050994e-05,::::::::::::,1.275974773307098e-05,nown,1.2696011253865436e-05, Brid,1.2661512300837785e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999344847110478
