prompt_id,prompt_variant,layer,pos,token,entropy,entropy_bits,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,topk_jaccard_raw_norm@50,topk_jaccard_consecutive@50,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin,resid_norm_ratio,delta_resid_cos,answer_logit_gap,answer_vs_top1_gap
pos,orig,37,16,⟨NEXT⟩,15.453633308410645,15.453633308410645,MDM,0.0015255868202075362,XFF,0.0010923364898189902,ODM,0.000846218375954777,MTU,0.000802764028776437,USPTO,0.0007470194832421839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949860748020001,False,False,False,False,False,False,False,False,False,False,0.0015255868202075362,0.005013925489038229,7.306719453481492e-06,2.9413731863561847,13.210605174454232,12.165513384441978,45639,0.25,0.5384615384615384,-0.15240773558616638,-0.0066731153056025505,0.012097113765776157,False,0.0001983495783406397,7.306719453481492e-06,-0.00019104285888715822,0.036837399288714004,0.0,,0.47757869958877563,0.9570421576499939,,-5.341340243816376
pos,orig,38,16,⟨NEXT⟩,15.485532760620117,15.485532760620117,MDM,0.0015206325333565474,USPTO,0.0008951686322689056,____________,0.0007261442951858044,MTM,0.0005723249050788581,keV,0.00054969172924757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957360379048623,False,False,False,False,False,False,False,False,False,False,0.0015206325333565474,0.0042639621533453465,2.2441439796239138e-05,2.9413731863561847,12.926023418279732,12.926023418279732,11666,0.21951219512195122,0.5873015873015873,-0.0461556613445282,0.009053850546479225,0.02476435899734497,False,0.00034433382620591146,2.2441439796239138e-05,-0.0003218923864096723,0.06517330832757301,0.0,,0.4211586117744446,0.9535242319107056,,-4.215972304344177
pos,orig,39,16,⟨NEXT⟩,15.504307746887207,15.504307746887207,MDM,0.000878084625583142,MTM,0.0005097840330563486,keV,0.0004450893320608884,MDE,0.00044201224227435887,German,0.00043509877286851406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972899309941567,False,False,False,False,False,False,False,False,False,False,0.000878084625583142,0.002710069064050913,0.00013007469533476979,2.9413731863561847,12.690587424415787,15.75282520228413,134,0.17647058823529413,0.4925373134328358,0.09290318191051483,0.03445746749639511,0.05342060327529907,False,0.0009406024278177938,0.00013007469533476979,-0.000810527732483024,0.13828856188260333,0.0004784884222317487,,0.3709923326969147,0.9536177515983582,,-1.9096341133117676
pos,orig,40,16,⟨NEXT⟩,15.527828216552734,15.527828216552734,MDM,0.0006375465891323984,____________,0.0004919539205729961,]]>,0.0004806490323971957,keV,0.0004639294929802418,Mpc,0.00039706157986074686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975288593850564,False,False,False,False,False,False,False,False,False,False,0.0006375465891323984,0.0024711405858397484,0.0001151930628111586,2.9413731863561847,12.628611756350866,15.259649128531146,168,0.17647058823529413,0.7543859649122807,0.09390600025653839,0.03312760218977928,0.05228996276855469,False,0.0007844930005376227,0.0001151930628111586,-0.0006692999377264641,0.14683740440617196,0.0004527193959802389,,0.3289850652217865,0.9443308711051941,,-1.7110178470611572
pos,orig,41,16,⟨NEXT⟩,15.519179344177246,15.519179344177246,MDM,0.0005682215560227633,baidu,0.0005273381830193102,keV,0.0004770265950355679,MTM,0.0004319369909353554,MTU,0.00041077969945035875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975846969755366,False,False,False,False,False,False,False,False,False,False,0.0005682215560227633,0.0024153031408786774,0.0001186295339721255,2.9413731863561847,12.443957423772485,14.068629371331197,166,0.17647058823529413,0.47058823529411764,0.1919121891260147,0.0324992798268795,0.04576082527637482,False,0.0009867265248431067,0.0001186295339721255,-0.0008680969908709812,0.12022522022073727,0.00030280835926532745,,0.3012661039829254,0.9459850192070007,,-1.5665059089660645
pos,orig,42,16,⟨NEXT⟩,15.534890174865723,15.534890174865723,keV,0.0006544833886437118," """,0.0005622745375148952,baidu,0.0005425794515758753,rwx,0.0004356764256954193,city,0.0004104156687390059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973945705278311,False,False,False,False,False,False,False,False,False,False,0.0006544833886437118,0.002605429384857416,0.00026981026167050004,2.9413731863561847,12.293868852295116,13.615335386382696,28,0.14942528735632185,0.47058823529411764,0.1808425337076187,0.047203704714775085,0.05568208545446396,False,0.0011653201640910993,0.00026981026167050004,-0.0008955099024205992,0.23153296274417237,0.0009012780792545527,,0.252229779958725,0.9315812587738037,,-0.886127233505249
pos,orig,43,16,⟨NEXT⟩,15.517911911010742,15.517911911010742," """,0.001334403408691287, enough,0.000669746776111424, capital,0.0006673542666248977, ',0.0006432998925447464, ‘,0.0006004135357216001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996084782120306,False,False,False,False,False,False,False,False,False,False,0.001334403408691287,0.0039152177050709724,0.0005274657742120326,2.9413731863561847,12.040019707899196,10.519740541483605,10,0.17647058823529413,0.6129032258064516,0.3064455986022949,0.05589590221643448,0.059613559395074844,False,0.0015553761363662488,0.0005274657742120326,-0.0010279103621542163,0.33912403743077063,0.0010486911924090236,,0.22984814643859863,0.9245110750198364,,-0.9281556606292725
pos,orig,44,16,⟨NEXT⟩,15.32729434967041,15.32729434967041, Berlin,0.008458772674202919,柏林,0.004314774181693792, Frankfurt,0.0026818367186933756, capital,0.0023162509314715862, Germany,0.0015400059055536985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806883595883846,False,False,False,False,False,False,False,False,False,True,0.008458772674202919,0.01931164041161537,0.008458772674202919,2.9413731863561847,11.412543757948653,6.95100353786524,1,0.19047619047619047,0.42857142857142855,0.43238815665245056,0.0999741479754448,0.08534962683916092,False,0.0049088444575318135,0.008458772674202919,0.0035499282166711055,1.7231694799485544,0.004567193507682532,,0.2027471363544464,0.9264519810676575,0.673159122467041,
pos,orig,45,16,⟨NEXT⟩,15.29316520690918,15.29316520690918, Berlin,0.007482662331312895, capital,0.005447717849165201,柏林,0.004084775689989328," """,0.0032935538329184055,capital,0.002013412769883871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9776778775267303,False,False,False,False,False,False,False,False,False,True,0.007482662331312895,0.022322122007608414,0.007482662331312895,2.9413731863561847,11.162317944041112,6.768091045574798,1,0.26582278481012656,0.6949152542372882,0.49578097462654114,0.09926804900169373,0.08072739839553833,False,0.008320611957060464,0.007482662331312895,-0.0008379496257475694,0.8992921999771032,0.007898228941485286,,0.1733781099319458,0.9188243746757507,0.31739187240600586,
pos,orig,46,16,⟨NEXT⟩,14.833830833435059,14.833830833435059, Berlin,0.03454635292291641,柏林,0.019625427201390266, capital,0.006819923873990774,德国,0.0029131979681551456, Germany,0.0025585752446204424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933536522788927,False,False,False,False,False,False,False,False,False,True,0.03454635292291641,0.06646347790956497,0.03454635292291641,2.9413731863561847,10.514422149988324,5.271917655434743,1,0.16279069767441862,0.7857142857142857,0.5280430912971497,0.12475081533193588,0.09629051387310028,True,0.010995476260632131,0.03454635292291641,0.02355087666228428,3.1418693435532004,0.010606890544295311,,0.15520700812339783,0.9012547135353088,0.5654759407043457,
pos,orig,47,16,⟨NEXT⟩,14.731159210205078,14.731159210205078, Berlin,0.04173234850168228,柏林,0.02343728207051754, capital,0.005979371257126331," """,0.0029235687106847763, Frankfurt,0.00274048768915236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9231869417708367,False,False,False,False,False,False,False,False,False,True,0.04173234850168228,0.07681306451559067,0.04173234850168228,2.9413731863561847,10.310528462223223,4.760097286467024,1,0.16279069767441862,0.8181818181818182,0.560803234577179,0.12924838066101074,0.09243457764387131,True,0.00935211929572688,0.04173234850168228,0.0323802292059554,4.462340857693031,0.008834634092636406,,0.13994446396827698,0.8945800065994263,0.5769486427307129,
pos,orig,48,16,⟨NEXT⟩,14.941261291503906,14.941261291503906, Berlin,0.03286917507648468,柏林,0.014354166574776173, capital,0.006139639765024185," """,0.0025402528699487448,capital,0.002206905744969845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9418898599687964,False,False,False,False,False,False,False,False,False,True,0.03286917507648468,0.05811014026403427,0.03286917507648468,2.9413731863561847,10.506680866907688,4.965187285551527,1,0.13636363636363635,0.8518518518518519,0.5544078350067139,0.1246117502450943,0.08308175951242447,True,0.008909692290217208,0.03286917507648468,0.023959482786267472,3.6891477636581325,0.008381936117075384,,0.13227152824401855,0.8798845410346985,0.8284950256347656,
pos,orig,49,16,⟨NEXT⟩,14.695847511291504,14.695847511291504, Berlin,0.04702886566519737,柏林,0.02079710178077221, capital,0.005251307040452957, Frankfurt,0.0024729701690375805," """,0.002216528169810772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9222332271747291,False,False,False,False,False,False,False,False,False,True,0.04702886566519737,0.0777667760848999,0.04702886566519737,2.9413731863561847,10.164570914019578,4.131685750895787,1,0.13636363636363635,0.7543859649122807,0.5780841112136841,0.1295223832130432,0.08391562104225159,True,0.008148851439727878,0.04702886566519737,0.038880014225469495,5.771225582134588,0.007705354131758213,,0.125457301735878,0.8838014602661133,0.8159480094909668,
pos,orig,50,16,⟨NEXT⟩,14.969210624694824,14.969210624694824, Berlin,0.036773379892110825,柏林,0.01408655010163784, capital,0.003380883252248168, Frankfurt,0.001998631516471505,Ber,0.0017187799094244838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9420417753281072,False,False,False,False,False,False,False,False,False,True,0.036773379892110825,0.05795822665095329,0.036773379892110825,2.9413731863561847,10.412341503603402,4.450828108691772,1,0.1111111111111111,0.8181818181818182,0.5777071714401245,0.13076436519622803,0.08173024654388428,True,0.005633219921946875,0.036773379892110825,0.03114015997016395,6.527949178922264,0.005183026834856719,,0.11233745515346527,0.8643403053283691,0.9595537185668945,
pos,orig,51,16,⟨NEXT⟩,14.538900375366211,14.538900375366211, Berlin,0.05973146855831146,柏林,0.02018861472606659, capital,0.0038731894455850124,Ber,0.00271597015671432," """,0.002380771329626441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9111099857836962,False,False,False,False,False,False,False,False,False,True,0.05973146855831146,0.08889001607894897,0.05973146855831146,2.9413731863561847,9.789280004335206,5.594035657055956,1,0.13636363636363635,0.8181818181818182,0.6142659783363342,0.1332322359085083,0.07578131556510925,True,0.006328392370051006,0.05973146855831146,0.05340307618826046,9.438646598833351,0.0057793736923485994,,0.11256815493106842,0.8636488914489746,1.084740161895752,
pos,orig,52,16,⟨NEXT⟩,15.137334823608398,15.137334823608398, Berlin,0.025250514969229698,柏林,0.011536804959177971, capital,0.0026318125892430544,Ber,0.0018771103350445628," """,0.001857616356573999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9568461407907307,False,False,False,False,False,False,False,False,False,True,0.025250514969229698,0.04315385967493057,0.025250514969229698,2.9413731863561847,10.46785612744071,5.411909125479957,1,0.1111111111111111,0.8518518518518519,0.6076843738555908,0.12888067960739136,0.07591834664344788,True,0.004647015996852133,0.025250514969229698,0.020603498972377565,5.433704026977796,0.004113418981432915,,0.09753241389989853,0.8464284539222717,0.7833042144775391,
pos,orig,53,16,⟨NEXT⟩,14.869739532470703,14.869739532470703, Berlin,0.0347277969121933,柏林,0.014320981688797474," """,0.0060390266589820385, ',0.0035536866635084152, “,0.0030867147725075483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9382717933040112,False,False,False,False,False,False,False,False,False,True,0.0347277969121933,0.061728209257125854,0.0347277969121933,2.9413731863561847,9.899203059599472,4.000887441469794,1,0.1111111111111111,0.8518518518518519,0.6476719379425049,0.13078199326992035,0.07860615849494934,True,0.0052707424301843275,0.0347277969121933,0.02945705448200897,6.588785315049722,0.004649974929634482,,0.09552305191755295,0.8278776407241821,0.8858146667480469,
pos,orig,54,16,⟨NEXT⟩,14.955276489257812,14.955276489257812, Berlin,0.03121928870677948,柏林,0.012962873093783855," """,0.005395176354795694,Ber,0.0034779091365635395, “,0.002884089481085539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9440606632269919,False,False,False,False,False,False,False,False,False,True,0.03121928870677948,0.055939339101314545,0.03121928870677948,2.9413731863561847,9.9228293482444,4.220928580324403,1,0.0989010989010989,0.9230769230769231,0.6663764715194702,0.13320818543434143,0.0823083221912384,True,0.004929528991851839,0.03121928870677948,0.02628975971492764,6.333116698424136,0.004260185291059315,,0.0876259058713913,0.8120675086975098,0.8789467811584473,
pos,orig,55,16,⟨NEXT⟩,14.932292938232422,14.932292938232422, Berlin,0.030005566775798798,柏林,0.011800720356404781," """,0.007349832449108362, “,0.0034866484347730875,Ber,0.003345728851854801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9440115031320602,False,False,False,False,False,False,False,False,False,True,0.030005566775798798,0.05598849803209305,0.030005566775798798,2.9413731863561847,9.714358170243935,2.2676292597919727,1,0.1111111111111111,0.7857142857142857,0.7013919353485107,0.131393700838089,0.08070060610771179,True,0.004557804510113783,0.030005566775798798,0.025447762265685014,6.5833363686134385,0.003759625367820263,,0.08499908447265625,0.8019127249717712,0.9332222938537598,
pos,orig,56,16,⟨NEXT⟩,14.745388984680176,14.745388984680176, Berlin,0.022177403792738914," """,0.013072557747364044,柏林,0.008544771000742912, “,0.00570708466693759,Ber,0.005599958822131157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9448982239700854,False,False,False,False,False,False,False,False,False,True,0.022177403792738914,0.055101774632930756,0.022177403792738914,2.9413731863561847,9.233052339053502,1.970669396286924,1,0.13636363636363635,0.6949152542372882,0.7304067611694336,0.12019220739603043,0.0808420479297638,True,0.007917497227026615,0.022177403792738914,0.0142599065657123,2.801062047230486,0.006383231491781771,,0.08546943217515945,0.8157449960708618,0.5285587310791016,
pos,orig,57,16,⟨NEXT⟩,14.748356819152832,14.748356819152832, ,0.01765478029847145," """,0.011211353354156017, Berlin,0.0100403418764472,.,0.00923056248575449, “,0.006888957694172859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944974004290998,False,False,False,False,False,False,False,False,False,False,0.01765478029847145,0.05502599477767944,0.0100403418764472,2.9413731863561847,8.761849456705356,1.5556840308701607,3,0.1111111111111111,0.5873015873015873,0.7860374450683594,0.12089014798402786,0.09722108393907547,True,0.0047860219619906275,0.0100403418764472,0.005254319914456573,2.097846574532766,0.0029818700859323144,,0.06703178584575653,0.8206676840782166,,-0.5643954277038574
pos,orig,58,16,⟨NEXT⟩,13.457071304321289,13.457071304321289, ,0.06952168792486191,.,0.043172843754291534,:,0.015293758362531662," """,0.01252549048513174,",",0.011787612922489643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8476986065506935,False,False,False,False,False,False,False,False,False,False,0.06952168792486191,0.1523013859987259,0.004773696418851614,2.9413731863561847,7.218343689325442,3.4040526085275715,8,0.07526881720430108,0.6129032258064516,0.8033254146575928,0.10755904763936996,0.12133590877056122,False,0.004222570469210041,0.004773696418851614,0.0005511259496415732,1.130518797292181,0.002564933442045003,,0.061609577387571335,0.8386050462722778,,-2.6785178184509277
pos,orig,59,16,⟨NEXT⟩,7.191095352172852,7.191095352172852, ,0.2666119635105133,.,0.2353331595659256,",",0.06642397493124008,"
",0.019979074597358704,:,0.019269170239567757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39238265715539455,False,False,False,False,False,False,False,False,False,False,0.2666119635105133,0.6076173186302185,0.0008777858456596732,2.9413731863561847,3.820584269958242,3.820584269958242,32,0.041666666666666664,0.639344262295082,0.8092052936553955,0.0857633650302887,0.15229837596416473,False,0.0029911035749137227,0.0008777858456596732,-0.0021133177292540495,0.2934654485241435,0.0011437534121796489,,0.05391290411353111,0.8620924949645996,,-5.716146945953369
pos,orig,60,16,⟨NEXT⟩,2.9811551570892334,2.9811551570892334, Berlin,0.5555136799812317," """,0.133479505777359,:,0.05839017406105995, ,0.044992681592702866, ',0.032317016273736954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17530694231390953,False,False,False,False,False,False,False,False,False,True,0.5555136799812317,0.8246931433677673,0.5555136799812317,2.9413731863561847,0.0002783696239154555,0.0002783696239154555,1,0.06382978723404255,0.3157894736842105,1.0000011920928955,0.0710272341966629,0.0769987627863884,False,0.003362876842405882,0.5555136799812317,0.5521508031388258,165.189967050306,0.0015426086029037833,,0.1806858479976654,0.8937621116638184,1.4259452819824219,
pos,no_filler,0,15,⟨NEXT⟩,15.963285446166992,15.963285446166992, attention,2.152580054826103e-05,attention,2.0308016246417537e-05,Tube,2.0306990336393937e-05,移,2.0135101294727065e-05,uchi,2.009777927014511e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999897626312304,False,False,False,False,False,False,False,False,False,False,2.152580054826103e-05,0.00010237369133392349,1.5182012248260435e-05,3.760925552165744,10.317488944068943,10.317814335244375,43174,0.041666666666666664,,0.08542633056640625,-0.006699549499899149,0.023131275549530983,False,0.00020555025366775226,1.5182012248260435e-05,-0.00019036824141949182,0.07385998371384418,0.0,,5.398227691650391,0.6098509430885315,,-0.3491409495472908
pos,no_filler,1,15,⟨NEXT⟩,15.942288398742676,15.942288398742676,.,4.8826394049683586e-05,ODM,4.143405021750368e-05,••,3.860837750835344e-05,",",3.851002111332491e-05,MTI,3.806867971434258e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997945524773968,False,False,False,False,False,False,False,False,False,False,4.8826394049683586e-05,0.0002054475189652294,1.3963576748210471e-05,3.760925552165744,10.36372682371871,11.071971329959258,52857,0.8518518518518519,0.0,0.3840601444244385,-0.022533129900693893,0.024855542927980423,False,0.00020476069857977564,1.3963576748210471e-05,-0.00019079712183156516,0.06819428069341898,0.0,,0.8984816074371338,0.9742683172225952,,-1.2518187314271927
pos,no_filler,2,15,⟨NEXT⟩,15.932714462280273,15.932714462280273,.,6.590345583390445e-05,ODM,5.564515231526457e-05,MTI,5.056916779722087e-05,MDU,4.8392321332357824e-05,",",4.8024354327935725e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997314655483933,False,False,False,False,False,False,False,False,False,False,6.590345583390445e-05,0.00026853446615859866,1.3701117495656945e-05,3.760925552165744,10.376145346972212,11.230650778812526,52134,0.8181818181818182,0.7857142857142857,0.39427801966667175,-0.02223924547433853,0.023942429572343826,False,0.00020674463030445622,1.3701117495656945e-05,-0.00019304351280879928,0.0662704090794108,0.0,,0.8600268363952637,0.9693440198898315,,-1.5707135796546936
pos,no_filler,3,15,⟨NEXT⟩,15.835746765136719,15.835746765136719,***\\,0.00011717362212948501,MTY,0.00011621588055277243,MTU,0.00010750589717645198,MTQ,0.00010059851774713024, 版的,0.00010027139796875417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994582346844254,False,False,False,False,False,False,False,False,False,False,0.00011717362212948501,0.0005417653010226786,1.0729771929618437e-05,3.760925552165744,11.34861436696993,10.514138722579702,48156,0.0989010989010989,0.1111111111111111,-0.7257243394851685,-0.0010710274800658226,0.0046635400503873825,False,7.35652761250094e-05,1.0729771929618437e-05,-6.283550419539097e-05,0.1458517746825406,0.0,,2.2507951259613037,0.8581303954124451,,-2.39063461124897
pos,no_filler,4,15,⟨NEXT⟩,15.819183349609375,15.819183349609375,MTU,0.000129825493786484,MTY,0.0001297602866543457,***\\,0.00012686623085755855,XFF,0.0001170008908957243,MTQ,0.00011469607125036418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993818510265555,False,False,False,False,False,False,False,False,False,False,0.000129825493786484,0.0006181489443406463,1.0641560947988182e-05,3.760925552165744,11.411200917410715,10.524108900815522,47461,0.0989010989010989,0.8181818181818182,-0.7222621440887451,-0.0006386445602402091,0.004174744710326195,False,6.972037886043836e-05,1.0641560947988182e-05,-5.907881791245018e-05,0.15262981200198936,0.0,,2.2715930938720703,0.8577949404716492,,-2.5014239717274904
pos,no_filler,5,15,⟨NEXT⟩,15.860540390014648,15.860540390014648,MTU,0.00010839304013643414,MTY,0.00010572776227490976,***\\,9.864951425697654e-05,MTQ,8.811373845674098e-05,XFF,8.726070518605411e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995118552396889,False,False,False,False,False,False,False,False,False,False,0.00010839304013643414,0.0004881447821389884,1.1956355592701584e-05,3.760925552165744,11.205930680508109,10.487570842674415,45167,0.1111111111111111,0.7857142857142857,-0.6990658044815063,0.0003866531769745052,0.0031279264949262142,False,8.238331406573707e-05,1.1956355592701584e-05,-7.042695847303548e-05,0.14512903006221825,0.0,,1.8197678327560425,0.8491806983947754,,-2.2045009694993496
pos,no_filler,6,15,⟨NEXT⟩,15.82330322265625,15.82330322265625,MTU,0.0001823790807975456,MTY,0.00015324675769079477,其特征是,0.0001430772099411115,***\\,0.00013285878230817616,През,0.0001236531970789656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992647849721834,False,False,False,False,False,False,False,False,False,False,0.0001823790807975456,0.0007352150278165936,1.2159637662989553e-05,3.760925552165744,11.30493971674862,10.500497058713265,41146,0.07526881720430108,0.6129032258064516,-0.6648362278938293,0.001885478151962161,0.0024500000290572643,False,7.523138583565014e-05,1.2159637662989553e-05,-6.307174817266059e-05,0.16162770232427617,0.0,,1.8901846408843994,0.8269116878509521,,-2.7079653218388557
pos,no_filler,7,15,⟨NEXT⟩,15.85881233215332,15.85881233215332,MTU,0.00015123632329050452,其特征是,0.0001318846334470436,MTY,0.00011624662147369236,През,0.00010427609231555834,***\\,0.00010136676428373903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993949895651895,False,False,False,False,False,False,False,False,False,False,0.00015123632329050452,0.0006050104857422411,1.3244055480754469e-05,3.760925552165744,11.140165202748774,10.471873642164866,38167,0.07526881720430108,0.7241379310344828,-0.645576000213623,0.002845799084752798,0.0020447163842618465,False,8.844942249197629e-05,1.3244055480754469e-05,-7.520536701122182e-05,0.14973422520345667,0.0,,1.4795150756835938,0.8142929077148438,,-2.435294806957245
pos,no_filler,8,15,⟨NEXT⟩,15.867605209350586,15.867605209350586,MTU,0.00014979644038248807,其特征是,0.00011996338434983045,AULT,0.00010611228208290413,През,0.00010594361810944974,MTI,0.0001033988592098467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9994147854158655,False,False,False,False,False,False,False,False,False,False,0.00014979644038248807,0.0005852145841345191,1.2016777873213869e-05,3.760925552165744,11.087843952772687,10.461813345019994,45301,0.07526881720430108,0.6949152542372882,-0.6265301704406738,-0.0008004544069990516,0.0005560442805290222,False,9.503608953309595e-05,1.2016777873213869e-05,-8.301931165988208e-05,0.12644303326470363,0.0,,1.2461122274398804,0.794731855392456,,-2.5229734256863594
pos,no_filler,9,15,⟨NEXT⟩,15.834506034851074,15.834506034851074,MTU,0.0002310067939106375,MTI,0.0001459800696466118,其特征是,0.00013914142618887126,MTY,0.00013203056005295366,AULT,0.00013190781464800239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992199333355529,False,False,False,False,False,False,False,False,False,False,0.0002310067939106375,0.0007800667081028223,1.1663185432553291e-05,3.760925552165744,11.200063320391273,10.479516551169208,44046,0.07526881720430108,0.7857142857142857,-0.6170576810836792,-0.00027418392710387707,0.00018115434795618057,False,8.705280652065994e-05,1.1663185432553291e-05,-7.538962108810665e-05,0.13397674264577206,0.0,,1.3214970827102661,0.7967116236686707,,-2.986009830608964
pos,no_filler,10,15,⟨NEXT⟩,15.789091110229492,15.789091110229492,MTU,0.00031265488360077143,其特征是,0.00022745953174307942,AULT,0.00020230461086612195,През,0.00017917326476890594,MTI,0.00017533516802359372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989030725409975,False,False,False,False,False,False,False,False,False,False,0.00031265488360077143,0.0010969274444505572,1.02543654065812e-05,3.760925552165744,11.367348781093717,10.504454035544317,47332,0.07526881720430108,0.7543859649122807,-0.6254693269729614,-0.001749539515003562,-0.001265076920390129,False,7.97125630924711e-05,1.02543654065812e-05,-6.94581976858899e-05,0.12864015869778275,0.0,,1.4212841987609863,0.8052115440368652,,-3.4173965379595757
pos,no_filler,11,15,⟨NEXT⟩,15.691295623779297,15.691295623779297,MTU,0.0007215624791570008,审理终结,0.0003368552424944937,MTI,0.00030805086134932935,AULT,0.00029904310940764844,През,0.00029261905001476407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980418692575768,False,False,False,False,False,False,False,False,False,False,0.0007215624791570008,0.001958130858838558,9.991868864744902e-06,3.760925552165744,11.638711262792297,10.543699788540605,43246,0.1111111111111111,0.7543859649122807,-0.6210340857505798,0.0003274679183959961,-0.0026492448523640633,False,6.23684145466541e-05,9.991868864744902e-06,-5.237654568190919e-05,0.16020462813981842,0.0,,1.5042743682861328,0.8080528378486633,,-4.279647167772055
pos,no_filler,12,15,⟨NEXT⟩,15.770222663879395,15.770222663879395,MTU,0.0003894902765750885,През,0.0001872131397249177,审理终结,0.00017120648408308625,MTI,0.00016847543884068727,兢,0.00016506023530382663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989185544254724,False,False,False,False,False,False,False,False,False,False,0.0003894902765750885,0.001081445487216115,1.210543359775329e-05,3.760925552165744,11.314821151936595,10.490317061643394,37871,0.0989010989010989,0.6129032258064516,-0.5573902130126953,0.001974077895283699,-0.001592140644788742,False,8.22282042918232e-05,1.210543359775329e-05,-7.012277069406991e-05,0.14721574533048282,0.0,,1.2200721502304077,0.7842986583709717,,-3.4711845070123672
pos,no_filler,13,15,⟨NEXT⟩,15.772330284118652,15.772330284118652,MTU,0.0003222688101232052,MTI,0.00022537131735589355,През,0.00019862923363689333,审理终结,0.00017560235573910177,AULT,0.0001659485133131966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989121797698317,False,False,False,False,False,False,False,False,False,False,0.0003222688101232052,0.0010878202738240361,1.032516775012482e-05,3.760925552165744,11.350182160815194,10.49850068410205,45923,0.08695652173913043,0.7543859649122807,-0.5806043148040771,-0.0015389402396976948,-0.004364200867712498,False,7.754676130389271e-05,1.032516775012482e-05,-6.722159355376789e-05,0.13314591648445848,0.0,,1.1358565092086792,0.8050028681755066,,-3.4408016055822372
pos,no_filler,14,15,⟨NEXT⟩,15.718461990356445,15.718461990356445,MTU,0.0005014100461266935,MTI,0.0003423149755690247,През,0.00025654968339949846,审理终结,0.0002126606268575415,MTY,0.00020488160953391343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984821830585133,False,False,False,False,False,False,False,False,False,False,0.0005014100461266935,0.0015178169123828411,8.74117722560186e-06,3.760925552165744,11.495202059606337,10.518645355962912,49655,0.07526881720430108,0.639344262295082,-0.5784492492675781,-0.0035452914889901876,-0.0033652428537607193,False,6.907925262567005e-05,8.74117722560186e-06,-6.033807540006819e-05,0.12653655557642907,0.0,,1.219684362411499,0.8153998255729675,,-4.049379482865334
