prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass,copy_collapse,copy_strict@0.95,copy_strict@0.7,copy_strict@0.8,copy_strict@0.9,copy_soft_k1@0.5,copy_soft_k2@0.5,copy_soft_k3@0.5,entropy_collapse,is_answer,p_top1,p_top5,p_answer,teacher_entropy_bits,kl_to_final_bits,kl_to_final_bits_norm_temp,answer_rank,cos_to_final,cos_to_answer,cos_to_prompt_max,geom_crossover,echo_mass_prompt,answer_mass,answer_minus_echo_mass,mass_ratio_ans_over_prompt,topk_prompt_mass@50,control_margin
pos,no_filler,12,15,⟨NEXT⟩,14.65381908416748,[…],0.0039477101527154446,­,0.0010930263670161366,"""",0.000822664937004447,Â,0.0007671825587749481,',0.0005828053108416498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9927866106736474,False,False,False,False,False,False,False,False,False,False,0.0039477101527154446,0.007213389500975609,2.1084943000460044e-05,2.818783608855873,9.218861018634907,9.218861018634907,20103,0.4188547134399414,-0.012091429904103279,0.043195776641368866,False,0.0007650781681149965,2.1084943000460044e-05,-0.0007439932251145365,0.027559164958587443,0.0,
pos,no_filler,13,15,⟨NEXT⟩,14.727540016174316,[…],0.0030014857184141874,­,0.0007872197311371565,Â,0.0004916251637041569,officially,0.0003744882997125387,"""",0.00035137092345394194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994993810163578,False,False,False,False,False,False,False,False,False,False,0.0030014857184141874,0.0050061894580721855,2.1095584088470787e-05,2.818783608855873,9.311777053520652,9.35783951086654,21482,0.293407678604126,-0.011127662844955921,0.026415258646011353,False,0.0005854397750226781,2.1095584088470787e-05,-0.0005643441909342073,0.036033677510169344,0.0,
pos,no_filler,14,15,⟨NEXT⟩,14.680047035217285,[…],0.004792407155036926,­,0.0008830982842482626,Â,0.0008567479089833796,officially,0.0005084037547931075,:`,0.00034394118119962513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9926154017157387,False,False,False,False,False,False,False,False,False,False,0.004792407155036926,0.007384598255157471,1.995086859096773e-05,2.818783608855873,9.352546572803586,9.352546572803586,21782,0.21675460040569305,-0.009824452921748161,0.037832193076610565,False,0.0007432735292240977,1.995086859096773e-05,-0.00072332266063313,0.026841856953976867,0.0,
pos,no_filler,15,15,⟨NEXT⟩,14.589612007141113,[…],0.007496905513107777,­,0.0010840988252311945,Â,0.0010281718568876386,▸,0.0005829611327499151,叫,0.0004678222176153213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9893400404544082,False,False,False,False,False,False,False,False,False,False,0.007496905513107777,0.01065995916724205,2.6307952794013545e-05,2.818783608855873,9.580933341773965,9.663107340286818,14784,0.03448296710848808,0.0015228074043989182,0.04531945288181305,False,0.0008005403224160546,2.6307952794013545e-05,-0.000774232369622041,0.0328627043443747,0.0,
pos,no_filler,16,15,⟨NEXT⟩,14.639927864074707,[…],0.0035424374509602785,Â,0.0010901492787525058,officially,0.0006777500966563821,Ã,0.0006239060312509537,叫,0.0004962861421518028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9935694710002281,False,False,False,False,False,False,False,False,False,False,0.0035424374509602785,0.006430529057979584,4.1967366996686906e-05,2.818783608855873,9.427156774331493,9.678459199633435,6704,0.10295428335666656,0.012264000251889229,0.04916747286915779,False,0.000983262440058752,4.1967366996686906e-05,-0.0009412950730620651,0.04268171202844608,0.0,
pos,no_filler,17,15,⟨NEXT⟩,14.642208099365234,[…],0.0024011763744056225,officially,0.0006576406303793192,bekan,0.0006005252944305539,▸,0.00057479168754071,"""",0.00047056720359250903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952952988096513,False,False,False,False,False,False,False,False,False,False,0.0024011763744056225,0.0047047012485563755,4.568009535432793e-05,2.818783608855873,9.58878400582055,10.144534247263458,5396,0.032236505299806595,0.015142073854804039,0.05413445830345154,False,0.0009439061032026075,4.568009535432793e-05,-0.0008982260078482796,0.04839469392627593,0.0,
pos,no_filler,18,15,⟨NEXT⟩,14.55176067352295,[…],0.004357478115707636,"""",0.0011917619267478585,officially,0.0011761239729821682,“,0.0010600407840684056,„,0.0007032083231024444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9915113868773915,False,False,False,False,False,False,False,False,False,False,0.004357478115707636,0.008488613180816174,4.9815480451798066e-05,2.818783608855873,9.289097357386073,9.389667996096419,4449,0.22804167866706848,0.013977092690765858,0.05284338444471359,False,0.0011586812270252267,4.9815480451798066e-05,-0.0011088657465734286,0.042993220479175864,0.0,
pos,no_filler,19,15,⟨NEXT⟩,14.579726219177246,[…],0.00187971955165267,officially,0.0008594717946834862,differently,0.0008531310595571995,"""",0.0008073272183537483,names,0.0008000650559552014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948002853197977,False,False,False,False,False,False,False,False,False,False,0.00187971955165267,0.0051997145637869835,0.00016827158106025308,2.818783608855873,9.091277408918842,8.97813208670801,154,0.25748756527900696,0.04267292842268944,0.07751376181840897,False,0.0024293370843224693,0.00016827158106025308,-0.0022610655032622162,0.0692664319331178,0.0018497525597922504,
pos,no_filler,20,15,⟨NEXT⟩,14.51786994934082,capital,0.0021978653967380524,city,0.002061330247670412,[…],0.0020552894566208124,Germany,0.001434870297089219,cities,0.001217177603393793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9910334669984877,False,False,False,False,False,False,False,False,False,False,0.0021978653967380524,0.008966532535851002,0.0006353656644932926,2.818783608855873,9.136657439106106,8.383956105548128,12,0.11447039991617203,0.07488877326250076,0.11044785380363464,False,0.006529170132125728,0.0006353656644932926,-0.005893804467632435,0.09731184121780463,0.006024952308507636,
pos,no_filler,21,15,⟨NEXT⟩,14.439031600952148,capital,0.007296221796423197,city,0.003386392490938306,cities,0.0020020990632474422,Germany,0.0018239780329167843,Capital,0.0016877688467502594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983803539769724,False,False,False,False,False,False,False,False,False,False,0.007296221796423197,0.016196459531784058,0.0013621591497212648,2.818783608855873,9.028216186361673,7.092298292438692,7,0.041913583874702454,0.09504853188991547,0.12602359056472778,False,0.013113417187923915,0.0013621591497212648,-0.01175125803820265,0.10387521622513883,0.012506592320278287,
pos,no_filler,22,15,⟨NEXT⟩,14.44300365447998,capital,0.0046872301027178764,city,0.003172626020386815,Berlin,0.0026539750397205353,Germany,0.0021640073973685503,cities,0.001969551667571068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9853526097722352,False,False,False,False,False,False,False,False,False,False,0.0046872301027178764,0.014647389762103558,0.0026539750397205353,2.818783608855873,8.911810761021087,5.865019776922638,3,0.1618065983057022,0.10739913582801819,0.12103534489870071,False,0.010649121100868797,0.0026539750397205353,-0.007995146061148262,0.24922007791647105,0.010023863520473242,
pos,no_filler,23,15,⟨NEXT⟩,14.438332557678223,capital,0.006140147801488638,Berlin,0.003568834625184536,city,0.0023512172047048807,officially,0.0023081640247255564,Germany,0.0019437791779637337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9836878571659327,False,False,False,False,False,False,False,False,False,False,0.006140147801488638,0.016312142834067345,0.003568834625184536,2.818783608855873,8.913789937367216,5.648933895072571,2,0.1359938085079193,0.1184597760438919,0.11982116103172302,False,0.010975730368045333,0.003568834625184536,-0.007406895742860797,0.3251568852691508,0.010435144184157252,
pos,no_filler,24,15,⟨NEXT⟩,14.284942626953125,Berlin,0.010806862264871597,capital,0.007245848886668682,Germany,0.006395588628947735,officially,0.0023217415437102318,city,0.0018784544663503766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9713515042094514,False,False,False,False,False,False,False,False,False,True,0.010806862264871597,0.0286484956741333,0.010806862264871597,2.818783608855873,8.526848922913397,3.0870913347098288,1,0.23333381116390228,0.1377696990966797,0.14495694637298584,False,0.01613553996958217,0.010806862264871597,-0.0053286777047105716,0.6697551873373256,0.015519891981966794,
pos,no_filler,25,15,⟨NEXT⟩,13.102171897888184,Berlin,0.07045111805200577,Germany,0.030254635959863663,capital,0.029412750154733658,Frankfurt,0.005604061763733625,Capital,0.00473662419244647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8595408098772168,False,False,False,False,False,False,False,False,False,True,0.07045111805200577,0.14045917987823486,0.07045111805200577,2.818783608855873,6.973860032164907,3.5600202349420353,1,0.3896883726119995,0.17793238162994385,0.18326666951179504,False,0.0637589997950272,0.07045111805200577,0.006692118256978574,1.1049595692142735,0.06321936473250389,
pos,no_filler,26,15,⟨NEXT⟩,13.29824161529541,Berlin,0.07506823539733887,Germany,0.020772675052285194,capital,0.017683828249573708,Frankfurt,0.005552573595196009,city,0.0036487041506916285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8772739835549146,False,False,False,False,False,False,False,False,False,True,0.07506823539733887,0.12272601574659348,0.07506823539733887,2.818783608855873,6.835933385825952,1.5506186258542982,1,0.5650899410247803,0.1796574741601944,0.17312204837799072,False,0.04284691441898758,0.07506823539733887,0.03222132097835129,1.7520102593913314,0.04210520745255053,
pos,no_filler,27,15,⟨NEXT⟩,12.98388957977295,Berlin,0.11359018832445145,Germany,0.018102286383509636,capital,0.008320942521095276,Frankfurt,0.005079522263258696,Deutschland,0.0034752876963466406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8514317728113383,False,False,False,False,False,False,False,False,False,True,0.11359018832445145,0.14856822788715363,0.11359018832445145,2.818783608855873,6.3927767462499085,2.221720554935956,1,0.6129039525985718,0.18958887457847595,0.16984803974628448,False,0.02946685718598019,0.11359018832445145,0.08412333113847126,3.854845589832704,0.028781904373317957,
pos,no_filler,28,15,⟨NEXT⟩,13.246646881103516,Berlin,0.08941493928432465,Ber,0.011335399933159351,ber,0.007692595012485981,Germany,0.005772905424237251,Ber,0.005207468289881945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8805766920559108,False,False,False,False,False,False,False,False,False,True,0.08941493928432465,0.11942331492900848,0.08941493928432465,2.818783608855873,6.456305761617423,1.147462227163879,1,0.7101675271987915,0.17799371480941772,0.13376794755458832,True,0.012525517151516397,0.08941493928432465,0.07688942213280825,7.138621987745846,0.011572192423045635,
pos,no_filler,29,15,⟨NEXT⟩,11.712831497192383,Berlin,0.18467795848846436,Ber,0.01205755677074194,"""",0.01128349732607603,“,0.009496795944869518,ber,0.0083076236769557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7741765677928925,False,False,False,False,False,False,False,False,False,True,0.18467795848846436,0.22582343220710754,0.18467795848846436,2.818783608855873,4.503632973882085,0.9456267417729787,1,0.8612697720527649,0.18053483963012695,0.12527072429656982,True,0.017640428384765983,0.18467795848846436,0.16703753010369837,10.469017191154629,0.016330419050063938,
pos,no_filler,30,15,⟨NEXT⟩,12.502281188964844,Berlin,0.09594065696001053,“,0.020941371098160744,"""",0.019756648689508438,Germany,0.0078107696026563644,',0.007232638541609049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8483179151080549,False,False,False,False,False,False,False,False,False,True,0.09594065696001053,0.1516820788383484,0.09594065696001053,2.818783608855873,4.694304291483552,0.4954821891184025,1,0.9043607711791992,0.163713276386261,0.12512144446372986,True,0.019296202135592466,0.09594065696001053,0.07664445482441806,4.971996629898911,0.017677562776952982,
pos,no_filler,31,15,⟨NEXT⟩,12.791860580444336,Berlin,0.04802582040429115,"""",0.022280842065811157,“,0.016719359904527664,',0.010629205033183098,Germany,0.008812538348138332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935322342440486,False,False,False,False,False,False,False,False,False,True,0.04802582040429115,0.10646776854991913,0.04802582040429115,2.818783608855873,4.538837822513702,0.42847611450706913,1,0.9394118785858154,0.14909343421459198,0.12730860710144043,True,0.023518127640272724,0.04802582040429115,0.02450769276401843,2.0420766098732517,0.021009136456996202,
pos,no_filler,32,15,⟨NEXT⟩,2.8187830448150635,Berlin,0.6982864737510681,"""",0.04329893738031387,“,0.02570946514606476,the,0.022462697699666023,Bon,0.020718608051538467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18952381797134876,False,False,False,False,False,False,False,False,False,True,0.6982864737510681,0.8104762434959412,0.6982864737510681,2.818783608855873,0.0,0.0,1,1.0000001192092896,0.15133407711982727,0.1504513919353485,False,0.041168974917013657,0.6982864737510681,0.6571174988340545,16.961473007213947,0.040870328550226986,
ctl,orig,0,16,⟨NEXT⟩,14.961448669433594,dabei,4.45477562607266e-05,/******/,4.348722723079845e-05,座,4.3319116230122745e-05,ogy,4.268232805770822e-05,ppe,4.239009285811335e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997835734793625,False,False,False,False,False,False,False,False,False,False,4.45477562607266e-05,0.00021642651699949056,3.1769071938470006e-05,2.240261488577523,11.71897350215816,11.690773850861488,12705,-0.3391839861869812,0.010082355700433254,0.01703224703669548,False,0.0004189708415651694,3.1769071938470006e-05,-0.0003872017696266994,0.0758262698986859,0.0,-3.111927071586251e-07
ctl,orig,1,16,⟨NEXT⟩,14.928739547729492,biologie,0.00012060513836331666,kennis,0.00010814882989507169,gepubliceerd,9.518701699562371e-05,mån,8.687112858751789e-05,̧,8.52282319101505e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995039596542483,False,False,False,False,False,False,False,False,False,False,0.00012060513836331666,0.0004960403311997652,2.710402441152837e-05,2.240261488577523,11.750553644440192,11.690295051161485,22572,0.15588003396987915,-0.012281099334359169,0.025727419182658195,False,0.0004220299088046886,2.710402441152837e-05,-0.00039492588439316023,0.0642228420858905,0.0,-2.7562055038288236e-07
ctl,orig,2,16,⟨NEXT⟩,14.82480525970459,",",0.00030840394902043045,[…],0.0002744697849266231,/******/,0.00019371580856386572,kennis,0.0001921305083669722,Inject,0.00019034308206755668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988409368670546,False,False,False,False,False,False,False,False,False,False,0.00030840394902043045,0.0011590630747377872,1.8421889762976207e-05,2.240261488577523,12.051081632002692,11.733457193083222,27046,-0.4183710515499115,-0.007566140964627266,0.037272121757268906,False,0.0003906414276571013,1.8421889762976207e-05,-0.0003722195378941251,0.047157933851329124,0.0,7.549642759840935e-07
ctl,orig,3,16,⟨NEXT⟩,14.876917839050293,[…],0.0001773949625203386,adt,0.0001683120062807575,kennis,0.00016742329171393067,",",0.0001672504877205938,▸,0.0001481294893892482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991714897623751,False,False,False,False,False,False,False,False,False,False,0.0001773949625203386,0.0008285102667286992,2.2331603759084828e-05,2.240261488577523,11.914451734851243,11.7146959496659,25408,-0.3604261577129364,-0.005343783646821976,0.03336475417017937,False,0.00040331537911697524,2.2331603759084828e-05,-0.0003809837753578904,0.055369940114948606,0.0,-1.0478288459125906e-07
ctl,orig,4,16,⟨NEXT⟩,14.853751182556152,[…],0.00031320779817178845,",",0.0002300421620020643,kennis,0.00021343803382478654,ohl,0.00016626068099867553,eston,0.00014486290456261486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989321884204401,False,False,False,False,False,False,False,False,False,False,0.00031320779817178845,0.0010678115068003535,2.0595203750417568e-05,2.240261488577523,11.86881304275708,11.701654161285672,26133,-0.2253885567188263,-0.008793564513325691,0.04405117407441139,False,0.0004664832740672864,2.0595203750417568e-05,-0.00044588807031686883,0.04414983504341431,0.0,-7.113540050340816e-07
ctl,orig,5,16,⟨NEXT⟩,14.826899528503418,[…],0.0009976868750527501,ohl,0.00019032236014027148,ices,0.00018520839512348175,­,0.00018480877042748034,enson,0.00017599108105059713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982659825182054,False,False,False,False,False,False,False,False,False,False,0.0009976868750527501,0.0017340175108984113,1.757773497956805e-05,2.240261488577523,11.775950666458405,11.727974386173717,27998,0.011505620554089546,-0.016164250671863556,0.054422296583652496,False,0.0006167356759760878,1.757773497956805e-05,-0.0005991579409965198,0.02850119940045462,0.00013129263243172318,-4.600289685185999e-06
ctl,orig,6,16,⟨NEXT⟩,14.838047981262207,[…],0.0009555380675010383,­,0.00018555078713689,ifiable,0.00017096965166274458,fy,0.0001654213119763881,uler,0.0001531328452983871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983693873364246,False,False,False,False,False,False,False,False,False,False,0.0009555380675010383,0.0016306126490235329,2.2266560335992835e-05,2.240261488577523,11.703892687469303,11.960313316460923,23699,0.09164852648973465,-0.009698593989014626,0.046113207936286926,False,0.0006849773562862538,2.2266560335992835e-05,-0.0006627107959502609,0.0325069546090703,0.0,-3.442335582803935e-06
ctl,orig,7,16,⟨NEXT⟩,14.805401802062988,[…],0.0007086956757120788,fy,0.00031207530992105603,minded,0.00022521607752423733,eval,0.00021400940022431314,ifiable,0.00020786270033568144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983321408362826,False,False,False,False,False,False,False,False,False,False,0.0007086956757120788,0.0016678591491654515,2.9321621695999056e-05,2.240261488577523,11.802019108745586,12.094637270229603,14819,-0.06078653037548065,0.0029998370446264744,0.041109517216682434,False,0.0006503514086944051,2.9321621695999056e-05,-0.000621029786998406,0.045085743212457334,0.0,2.1846117306267843e-06
ctl,orig,8,16,⟨NEXT⟩,14.821585655212402,[…],0.0009744362905621529,‐,0.0002038631500909105,­,0.00019485995289869606,kennis,0.00018093298422172666,ices,0.0001720572472549975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982738503749715,False,False,False,False,False,False,False,False,False,False,0.0009744362905621529,0.0017261495813727379,2.4060978830675595e-05,2.240261488577523,11.773548412791154,11.998439806365397,20807,0.032735425978899,-0.005808413960039616,0.03745851293206215,False,0.0006561443133250577,2.4060978830675595e-05,-0.0006320833344943821,0.03667019841800754,0.0,-5.417174179456197e-06
ctl,orig,9,16,⟨NEXT⟩,14.776246070861816,[…],0.0007815368007868528,‐,0.00034258715459145606,kennis,0.00032768890378065407,rite,0.0002614777476992458,­,0.00023168954066932201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980550198524725,False,False,False,False,False,False,False,False,False,False,0.0007815368007868528,0.0019449801184237003,2.299732295796275e-05,2.240261488577523,11.807631246608542,11.919287886993505,20563,0.041841670870780945,-0.005677110515534878,0.04357236996293068,False,0.0007415074906020891,2.299732295796275e-05,-0.0007185101676441263,0.03101424090139469,0.0,-5.103816874907352e-06
ctl,orig,10,16,⟨NEXT⟩,14.78154182434082,[…],0.0008330537821166217,­,0.0005727698444388807,‐,0.0004887838731519878,‑,0.0002883285051211715,Generic,0.00026447034906595945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975525936461054,False,False,False,False,False,False,False,False,False,False,0.0008330537821166217,0.0024474062956869602,1.7229611330549233e-05,2.240261488577523,11.850361368111312,11.7810124598386,26687,-0.012752369046211243,-0.014123024418950081,0.03554179519414902,False,0.0006108266879891744,1.7229611330549233e-05,-0.0005935970766586252,0.028206991381265922,0.0,-5.3686508181272075e-06
ctl,orig,11,16,⟨NEXT⟩,14.732688903808594,[…],0.002821580274030566,­,0.0012982666958123446,‐,0.0006685802945867181,‑,0.00029530643951147795,kennis,0.0002732797584030777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946429865376558,False,False,False,False,False,False,False,False,False,False,0.002821580274030566,0.005357013549655676,1.9877708837157115e-05,2.240261488577523,11.702258164355502,11.775224211741161,22959,0.22290591895580292,-0.011860664933919907,0.0319613479077816,False,0.0006928931506990921,1.9877708837157115e-05,-0.000673015441861935,0.028687944352108617,0.0,3.722780093085021e-07
ctl,orig,12,16,⟨NEXT⟩,14.633593559265137,[…],0.005980829242616892,­,0.0030397307127714157,‐,0.0008818230708129704,Â,0.0005258224555291235,kennis,0.00045682000927627087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891149745089933,False,False,False,False,False,False,False,False,False,False,0.005980829242616892,0.01088502537459135,1.5854238881729543e-05,2.240261488577523,11.755315500077282,11.755315500077282,25267,0.1837947964668274,-0.014479190111160278,0.0357833132147789,False,0.0007562026476080064,1.5854238881729543e-05,-0.0007403484087262768,0.02096556784918857,0.0,3.466795533313416e-06
ctl,orig,13,16,⟨NEXT⟩,14.715472221374512,[…],0.004645420238375664,­,0.0015951970126479864,‐,0.0005183314206078649,Roose,0.00039520071004517376,Â,0.00037025543861091137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9924755951797124,False,False,False,False,False,False,False,False,False,False,0.004645420238375664,0.007524405140429735,2.9762572012259625e-05,2.240261488577523,11.67775407626057,11.743770648690164,13583,0.23342347145080566,-0.0005627768114209175,0.038628846406936646,False,0.0007066698417474981,2.9762572012259625e-05,-0.0006769072697352385,0.04211659835668463,0.0,1.614777556824265e-05
ctl,orig,14,16,⟨NEXT⟩,14.635659217834473,[…],0.008570375852286816,­,0.0027163331396877766,Â,0.0006253725150600076,‐,0.00045911138295195997,mate,0.0004120328521821648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9872167742578313,False,False,False,False,False,False,False,False,False,False,0.008570375852286816,0.012783225625753403,3.094771091127768e-05,2.240261488577523,11.764397559904046,11.764397559904046,12157,0.08943196386098862,0.0035933051258325577,0.04724323749542236,False,0.0008279541198135121,3.094771091127768e-05,-0.0007970064089022344,0.03737848848407184,0.0,1.9400637938815635e-05
ctl,orig,15,16,⟨NEXT⟩,14.370314598083496,[…],0.02823505364358425,­,0.0035791147965937853,Â,0.0008755173766985536,‐,0.0008059602114371955,Ã,0.0006854672683402896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9658188867033459,False,False,False,False,False,False,False,False,False,False,0.02823505364358425,0.03418111056089401,3.506989014567807e-05,2.240261488577523,11.807342315755092,11.896334394478751,9027,0.03458474949002266,0.00859434250742197,0.06858685612678528,False,0.0012748868866765406,3.506989014567807e-05,-0.0012398169965308625,0.02750821504556021,0.0006692156166536734,1.6097468687803484e-05
ctl,orig,16,16,⟨NEXT⟩,14.585208892822266,[…],0.007222841028124094,­,0.0018023751908913255,simply,0.0009874863317236304,‐,0.0006419337587431073,Â,0.0006206695688888431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988724694121629,False,False,False,False,False,False,False,False,False,False,0.007222841028124094,0.011275305412709713,5.957295434200205e-05,2.240261488577523,11.821758589481016,12.09150305840028,2754,-0.010236206464469433,0.02167908102273941,0.09258340299129486,False,0.0021261177771521034,5.957295434200205e-05,-0.0020665448228101013,0.02801957961248003,0.0013781072339043021,3.746860966202803e-05
ctl,orig,17,16,⟨NEXT⟩,14.62238597869873,[…],0.00398434791713953,Fuck,0.0008194236434064806,­,0.0005888458690606058,simply,0.0005658681038767099,Generic,0.0005577467381954193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9934837677283213,False,False,False,False,False,False,False,False,False,False,0.00398434791713953,0.006516232155263424,9.806199523154646e-05,2.240261488577523,11.972923084422183,12.458615849070824,605,-0.17335209250450134,0.036782000213861465,0.08312951028347015,False,0.0016621200447843876,9.806199523154646e-05,-0.0015640580495528411,0.05899810699061764,0.000851055170642212,6.436641706386581e-05
ctl,orig,18,16,⟨NEXT⟩,14.49605941772461,[…],0.011877926997840405,simply,0.0012270930455997586,"""",0.0011420842492952943,Fuck,0.0009736978099681437,­,0.0008296954911202192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9839495024061762,False,False,False,False,False,False,False,False,False,False,0.011877926997840405,0.01605049893260002,0.0001270364155061543,2.240261488577523,11.645374558617327,11.890030198428724,361,0.10713957250118256,0.0358053483068943,0.08952760696411133,False,0.002587398026662413,0.0001270364155061543,-0.0024603616111562587,0.04909811521032515,0.001500962651334703,7.994673433131538e-05
ctl,orig,19,16,⟨NEXT⟩,14.48471736907959,[…],0.009499912150204182,simply,0.004670053254812956,"""",0.0016548661515116692,“,0.0011505011934787035,«,0.0010631452314555645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9819615220185369,False,False,False,False,False,False,False,False,False,False,0.009499912150204182,0.01803847961127758,0.00022535746393259615,2.240261488577523,11.408510420820619,11.583187007926542,70,0.16165068745613098,0.04799129068851471,0.11970414221286774,False,0.00645211132177792,0.00022535746393259615,-0.006226753857845324,0.03492770316039654,0.005543617007788271,0.00017450126688345335
ctl,orig,20,16,⟨NEXT⟩,14.392266273498535,[…],0.008707739412784576,simply,0.006903244648128748,"""",0.0025227442383766174,“,0.002026035450398922,«,0.0018833809299394488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9779568553203717,False,False,False,False,False,False,False,False,False,False,0.008707739412784576,0.022043146193027496,0.001234295661561191,2.240261488577523,11.273981463732108,11.390472880398127,7,0.13535478711128235,0.0840548574924469,0.12588688731193542,False,0.010467157651874004,0.001234295661561191,-0.009232861990312813,0.11792079423007572,0.009838322381256148,0.0011681574542308226
ctl,orig,21,16,⟨NEXT⟩,14.203580856323242,"""",0.010204263962805271,“,0.008400569669902325,«,0.006712134927511215,simply,0.004817591048777103,‘,0.003271704539656639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9665937358513474,False,False,False,False,False,False,False,False,False,False,0.010204263962805271,0.03340626507997513,0.0024193949066102505,2.240261488577523,10.632399496757797,4.1951886249003705,9,0.23099960386753082,0.09760147333145142,0.1169620156288147,False,0.010963451199131669,0.0024193949066102505,-0.008544056292521418,0.22067820086832435,0.01001354050822556,0.0023158808689913712
ctl,orig,22,16,⟨NEXT⟩,14.229516983032227,"""",0.00881199724972248,“,0.008641639724373817,«,0.00557986693456769,Paris,0.0054710968397557735,‘,0.0036737285554409027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9678216706961393,False,False,False,False,False,False,False,False,False,False,0.00881199724972248,0.032178327441215515,0.0054710968397557735,2.240261488577523,10.638988496077653,2.2667492245675076,4,0.2503870725631714,0.11330533027648926,0.11072112619876862,False,0.007608879006511415,0.0054710968397557735,-0.002137782166755642,0.7190410198444185,0.006831381935626268,0.0053394195274449885
ctl,orig,23,16,⟨NEXT⟩,14.262042045593262,"""",0.008166913874447346,“,0.007004349958151579,Paris,0.006525700446218252,«,0.004722259007394314,simply,0.0044411104172468185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9691396662965417,False,False,False,False,False,False,False,False,False,False,0.008166913874447346,0.030860334634780884,0.006525700446218252,2.240261488577523,10.64106879822249,2.4508066053647433,3,0.2547700107097626,0.12176387757062912,0.11803930997848511,False,0.01019770014227106,0.006525700446218252,-0.003671999696052808,0.6399187772985626,0.009392507025040686,0.006384554319083691
ctl,orig,24,16,⟨NEXT⟩,13.835712432861328,Paris,0.02745022624731064,"""",0.012319959700107574,“,0.012165929190814495,France,0.00843334011733532,«,0.006501183845102787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9331293608993292,False,False,False,False,False,False,False,False,False,True,0.02745022624731064,0.06687063723802567,0.02745022624731064,2.240261488577523,9.87295093984117,0.8254908407525267,1,0.2799556851387024,0.14751115441322327,0.1336713433265686,False,0.015374173652162426,0.02745022624731064,0.012076052595148212,1.7854764153762022,0.014579964859876782,0.027145781117724255
